,Date,Country,City,Specie,count,min,max,median,variance
29024,12/06/2020,IN,Mumbai,o3,212,0.1,500,3.5,13834
29009,13/06/2020,IN,Mumbai,o3,214,0.1,14,3.5,89.35
28963,14/06/2020,IN,Mumbai,o3,214,0.2,15.3,3.6,87.15
28968,15/06/2020,IN,Mumbai,o3,213,0.1,13.7,3.6,94.64
28909,16/06/2020,IN,Mumbai,o3,197,0.1,20.2,4.7,183.08
28956,17/06/2020,IN,Mumbai,o3,200,0.5,14.9,3.9,113.11
28973,18/06/2020,IN,Mumbai,o3,217,0.1,13,3.5,128.23
28974,19/06/2020,IN,Mumbai,o3,235,0.1,14.1,3.4,125.48
28933,20/06/2020,IN,Mumbai,o3,223,0.2,11.4,3.5,82.44
28941,21/06/2020,IN,Mumbai,o3,216,0.8,11.7,3.6,90.27
28983,22/06/2020,IN,Mumbai,o3,205,0.1,10.9,2.9,51.59
28902,23/06/2020,IN,Mumbai,o3,216,0.7,377.5,3,10165.5
29063,24/06/2020,IN,Mumbai,o3,235,0.2,14.8,3.6,81.07
29016,25/06/2020,IN,Mumbai,o3,262,0.1,354.9,2.9,9279.51
28984,26/06/2020,IN,Mumbai,o3,259,0.1,12.3,2.2,92.84
28936,27/06/2020,IN,Mumbai,o3,262,0.1,11.8,2,109.05
29036,28/06/2020,IN,Mumbai,o3,264,0.1,12.3,1.9,104.27
28942,29/06/2020,IN,Mumbai,o3,139,0.1,12.5,1.8,111.54
27634,30/12/2019,IN,Visakhapatnam,o3,14,24.7,36.9,31.8,158.57
27680,31/12/2019,IN,Visakhapatnam,o3,24,13.2,48.1,30.1,599.43
27726,01/01/2020,IN,Visakhapatnam,o3,24,20.5,48.5,28.8,367.52
27701,02/01/2020,IN,Visakhapatnam,o3,24,18.6,41.2,23.9,229.19
27639,03/01/2020,IN,Visakhapatnam,o3,24,19,43.9,26.4,275.67
27652,04/01/2020,IN,Visakhapatnam,o3,24,8.7,24.4,18.4,179.67
27658,05/01/2020,IN,Visakhapatnam,o3,24,13.6,33.9,21.7,229.96
27739,06/01/2020,IN,Visakhapatnam,o3,24,19.3,37.8,26.3,318.89
27689,07/01/2020,IN,Visakhapatnam,o3,24,20.3,38.3,28.6,202.78
27777,08/01/2020,IN,Visakhapatnam,o3,24,12.2,43.1,29.4,492.16
27644,09/01/2020,IN,Visakhapatnam,o3,24,5.5,36.5,21.7,994.36
27751,10/01/2020,IN,Visakhapatnam,o3,23,14.2,32,22.8,398.88
27653,11/01/2020,IN,Visakhapatnam,o3,24,18.8,43.8,29.6,464.22
27770,12/01/2020,IN,Visakhapatnam,o3,24,15.9,45.6,36.3,687.5
27743,13/01/2020,IN,Visakhapatnam,o3,24,4.9,76.5,24.5,5058.2
27697,14/01/2020,IN,Visakhapatnam,o3,24,5.1,31.8,21.3,1079.33
27698,15/01/2020,IN,Visakhapatnam,o3,24,6.1,23.6,14.1,428.52
27654,16/01/2020,IN,Visakhapatnam,o3,17,8,44.9,31.1,918.52
27616,17/01/2020,IN,Visakhapatnam,o3,14,10.7,32.3,21.8,557.36
27752,18/01/2020,IN,Visakhapatnam,o3,24,9.9,33.3,18.6,264.78
27705,19/01/2020,IN,Visakhapatnam,o3,24,6.1,24.1,13.9,172.91
27778,20/01/2020,IN,Visakhapatnam,o3,18,6.7,29.6,18.1,573.1
27617,21/01/2020,IN,Visakhapatnam,o3,24,11.4,20.9,16.3,88.39
27740,22/01/2020,IN,Visakhapatnam,o3,24,12.2,24,14.9,68.92
27671,23/01/2020,IN,Visakhapatnam,o3,24,4.8,17.3,11.4,154.76
27690,24/01/2020,IN,Visakhapatnam,o3,18,6.4,29.7,15.8,812.87
27765,25/01/2020,IN,Visakhapatnam,o3,24,6.4,11.7,8.9,36.96
27681,26/01/2020,IN,Visakhapatnam,o3,4,6.7,25.3,6.8,807.4
27781,27/01/2020,IN,Visakhapatnam,o3,15,8.5,13.6,12.2,21.2
27741,28/01/2020,IN,Visakhapatnam,o3,24,6.6,10.1,7.4,8.45
27771,29/01/2020,IN,Visakhapatnam,o3,20,5.9,17.7,9.4,154.29
27736,30/01/2020,IN,Visakhapatnam,o3,22,4,25,7,367.45
27682,31/01/2020,IN,Visakhapatnam,o3,24,6.1,52.4,31.6,2284.5
27706,01/02/2020,IN,Visakhapatnam,o3,17,11.2,29.8,23,251.98
27710,02/02/2020,IN,Visakhapatnam,o3,24,21,32.7,24.3,95.12
27727,03/02/2020,IN,Visakhapatnam,o3,24,22.3,35.1,28,136.18
27699,04/02/2020,IN,Visakhapatnam,o3,24,6,28.7,18.7,519.26
27766,05/02/2020,IN,Visakhapatnam,o3,24,4.9,37,9.1,1082.46
27635,06/02/2020,IN,Visakhapatnam,o3,24,5.3,20.6,11.9,268.83
27789,07/02/2020,IN,Visakhapatnam,o3,23,4,12.8,10.6,83.82
27624,08/02/2020,IN,Visakhapatnam,o3,24,9.4,16.9,12.4,44.29
27790,09/02/2020,IN,Visakhapatnam,o3,24,9.7,16,13.7,33.14
27782,10/02/2020,IN,Visakhapatnam,o3,24,10.2,21.9,15,96.02
27791,11/02/2020,IN,Visakhapatnam,o3,24,15.8,21.3,18.6,21.15
27783,12/02/2020,IN,Visakhapatnam,o3,24,13.6,22.3,18.8,69.53
27785,13/02/2020,IN,Visakhapatnam,o3,24,5.2,23.7,10,456.8
27647,14/02/2020,IN,Visakhapatnam,o3,19,5.9,21.2,11.5,134.77
27663,15/02/2020,IN,Visakhapatnam,o3,24,5.3,15,9.5,106.44
27664,16/02/2020,IN,Visakhapatnam,o3,24,3.2,12.8,7.6,73.83
27645,17/02/2020,IN,Visakhapatnam,o3,24,4.2,8.3,5.5,17.98
27631,18/02/2020,IN,Visakhapatnam,o3,24,4,8.3,5.4,20.64
27772,19/02/2020,IN,Visakhapatnam,o3,24,4.2,8.4,6.5,16.15
27672,20/02/2020,IN,Visakhapatnam,o3,21,6.2,8.3,7.4,4.42
27673,21/02/2020,IN,Visakhapatnam,o3,4,6.2,9.1,6.7,22.97
27625,22/02/2020,IN,Visakhapatnam,o3,13,7.6,13.1,10.2,28.77
27753,23/02/2020,IN,Visakhapatnam,o3,24,4.3,14.1,11,125.02
27737,24/02/2020,IN,Visakhapatnam,o3,24,4.4,13.4,9.4,87.16
27691,25/02/2020,IN,Visakhapatnam,o3,24,4.6,13.9,8.5,55.81
27728,26/02/2020,IN,Visakhapatnam,o3,24,4.4,14.1,8.7,99.34
27767,27/02/2020,IN,Visakhapatnam,o3,24,6.6,13.2,10,25.65
27779,28/02/2020,IN,Visakhapatnam,o3,24,4.2,11.7,9.1,77.14
27632,29/02/2020,IN,Visakhapatnam,o3,24,3.8,11.2,9.6,59.48
27659,01/03/2020,IN,Visakhapatnam,o3,11,4.4,11.7,9,71.42
27744,02/03/2020,IN,Visakhapatnam,o3,11,4.6,9.1,7.2,30.7
27640,03/03/2020,IN,Visakhapatnam,o3,8,4,6.6,4.7,6.91
27675,04/03/2020,IN,Visakhapatnam,o3,24,3.1,8.7,5.7,24.28
27626,05/03/2020,IN,Visakhapatnam,o3,24,4.5,11.6,6,25.12
27618,06/03/2020,IN,Visakhapatnam,o3,24,4.1,9.7,5.2,14.07
27711,07/03/2020,IN,Visakhapatnam,o3,24,3.1,8.4,5.4,10.58
27666,08/03/2020,IN,Visakhapatnam,o3,24,2.9,7.7,4.6,14.16
27633,09/03/2020,IN,Visakhapatnam,o3,24,3.4,8.6,5.3,15.96
27692,10/03/2020,IN,Visakhapatnam,o3,24,3.8,8.4,5,10.1
27612,11/03/2020,IN,Visakhapatnam,o3,24,3.3,7.8,4.9,13.3
27773,12/03/2020,IN,Visakhapatnam,o3,24,2.1,6.4,4.7,11.16
27702,13/03/2020,IN,Visakhapatnam,o3,24,0.1,7.5,5.2,31.73
27759,14/03/2020,IN,Visakhapatnam,o3,23,0.3,8.1,5.5,54.51
27684,15/03/2020,IN,Visakhapatnam,o3,17,4.8,8.4,6.6,11.79
27733,16/03/2020,IN,Visakhapatnam,o3,24,2.8,9.3,6.2,44.33
27693,17/03/2020,IN,Visakhapatnam,o3,24,2.5,10.4,5.8,50.99
27714,18/03/2020,IN,Visakhapatnam,o3,23,0.8,18.7,4.3,219.87
27746,19/03/2020,IN,Visakhapatnam,o3,24,1,72.5,5,4574.82
27694,20/03/2020,IN,Visakhapatnam,o3,23,0.9,31.9,15.8,1033.29
27718,21/03/2020,IN,Visakhapatnam,o3,23,1.6,29.6,6.9,416.05
27665,22/03/2020,IN,Visakhapatnam,o3,15,0.5,23.8,13.9,742.77
27734,23/03/2020,IN,Visakhapatnam,o3,12,3.5,18.2,10.5,259.91
27695,24/03/2020,IN,Visakhapatnam,o3,23,0.6,47.3,8.3,2653.96
27641,25/03/2020,IN,Visakhapatnam,o3,23,0.7,24.6,8.4,396.63
27780,26/03/2020,IN,Visakhapatnam,o3,5,1.3,34,5.4,1809.33
27613,27/03/2020,IN,Visakhapatnam,o3,17,4.7,23.7,16.7,282.86
27715,28/03/2020,IN,Visakhapatnam,o3,24,2.7,40.7,13.7,1175.53
27627,29/03/2020,IN,Visakhapatnam,o3,13,4.5,40.3,11.8,1605.04
27716,30/03/2020,IN,Visakhapatnam,o3,15,9.8,41.2,25.3,1278.01
27648,31/03/2020,IN,Visakhapatnam,o3,24,6.4,45.4,12.7,1339.03
27614,01/04/2020,IN,Visakhapatnam,o3,24,0.7,27.7,9.1,492.88
27747,02/04/2020,IN,Visakhapatnam,o3,23,0.9,21.9,4.1,174.54
27774,03/04/2020,IN,Visakhapatnam,o3,23,1,28.7,5,309.67
27748,04/04/2020,IN,Visakhapatnam,o3,24,0.2,9.1,4.8,50.83
27735,05/04/2020,IN,Visakhapatnam,o3,24,0.2,22.1,3.1,195.05
27707,06/04/2020,IN,Visakhapatnam,o3,23,0.6,7.6,2.2,33.99
27628,07/04/2020,IN,Visakhapatnam,o3,24,1.1,24,2.8,214.32
27676,08/04/2020,IN,Visakhapatnam,o3,23,0.2,22.1,3.3,307.02
27677,09/04/2020,IN,Visakhapatnam,o3,24,0.8,31.9,13.5,536.12
27649,10/04/2020,IN,Visakhapatnam,o3,24,2.1,15.7,7.4,195.57
27678,11/04/2020,IN,Visakhapatnam,o3,24,1.1,24.5,6,232.3
27679,12/04/2020,IN,Visakhapatnam,o3,24,0.3,28.4,4.7,429.16
27685,13/04/2020,IN,Visakhapatnam,o3,23,2.3,24.9,4.9,321.34
27629,14/04/2020,IN,Visakhapatnam,o3,24,0.8,25.1,5,266.2
27749,15/04/2020,IN,Visakhapatnam,o3,24,1.9,25.2,3.6,254.16
27637,16/04/2020,IN,Visakhapatnam,o3,24,2.3,18.7,4.6,194.35
27704,17/04/2020,IN,Visakhapatnam,o3,24,2.2,21,4.4,149.86
27745,18/04/2020,IN,Visakhapatnam,o3,24,1.5,21.6,3.6,155.05
27719,19/04/2020,IN,Visakhapatnam,o3,24,1.5,26.6,4.1,241.63
27750,20/04/2020,IN,Visakhapatnam,o3,24,1.1,27.2,3.5,257.1
27760,21/04/2020,IN,Visakhapatnam,o3,24,1.4,15.9,4.3,89.38
27636,22/04/2020,IN,Visakhapatnam,o3,24,2.3,19.1,4.2,116.31
27683,23/04/2020,IN,Visakhapatnam,o3,22,2.1,26.8,4.1,257.51
27703,26/04/2020,IN,Visakhapatnam,o3,16,3.1,8.4,3.9,20.32
27761,27/04/2020,IN,Visakhapatnam,o3,14,5.6,23.2,8.8,202.24
27667,28/04/2020,IN,Visakhapatnam,o3,8,1.7,26.6,21.5,707.97
27712,29/04/2020,IN,Visakhapatnam,o3,15,4.2,22.4,9.7,267.65
27720,30/04/2020,IN,Visakhapatnam,o3,24,2.9,26.7,8.7,612.93
27738,01/05/2020,IN,Visakhapatnam,o3,24,2.1,27.3,10.7,344.82
27686,02/05/2020,IN,Visakhapatnam,o3,24,4.5,25.8,17.1,394.54
27721,03/05/2020,IN,Visakhapatnam,o3,24,3,20.1,9.9,215.27
27660,04/05/2020,IN,Visakhapatnam,o3,23,3.1,19.4,6.4,140.75
27730,05/05/2020,IN,Visakhapatnam,o3,24,2.2,16,5.7,75.64
27775,06/05/2020,IN,Visakhapatnam,o3,23,1.9,17.7,6.3,133.1
27661,07/05/2020,IN,Visakhapatnam,o3,23,1.1,21.6,6,280.19
27786,08/05/2020,IN,Visakhapatnam,o3,23,0.3,13.8,4.1,126.77
27756,09/05/2020,IN,Visakhapatnam,o3,22,0.1,14.7,4.2,121.38
27687,10/05/2020,IN,Visakhapatnam,o3,23,0.4,20.1,10.3,279.87
27731,11/05/2020,IN,Visakhapatnam,o3,21,0.7,16.8,5,145.29
27776,12/05/2020,IN,Visakhapatnam,o3,24,1.5,16.6,7.3,212.45
27638,13/05/2020,IN,Visakhapatnam,o3,23,1.9,13.9,7,114.22
27656,14/05/2020,IN,Visakhapatnam,o3,24,0.1,19.8,5.6,169.69
27646,15/05/2020,IN,Visakhapatnam,o3,24,1.3,18.6,7.2,183.06
27708,16/05/2020,IN,Visakhapatnam,o3,17,2.6,13.7,8.3,94.97
27621,17/05/2020,IN,Visakhapatnam,o3,24,2.1,14.3,6.8,67.87
27619,18/05/2020,IN,Visakhapatnam,o3,24,2.8,17,7.3,71.94
27668,19/05/2020,IN,Visakhapatnam,o3,24,5,18.8,9.2,118.13
27722,20/05/2020,IN,Visakhapatnam,o3,24,5.6,28,15.5,556.92
27762,21/05/2020,IN,Visakhapatnam,o3,24,4.2,20.8,14.5,337.82
27700,22/05/2020,IN,Visakhapatnam,o3,24,2.2,27.9,13.3,358.34
27787,23/05/2020,IN,Visakhapatnam,o3,24,7.7,30.7,15,199.85
27754,24/05/2020,IN,Visakhapatnam,o3,24,4,24.2,11.4,116
27669,25/05/2020,IN,Visakhapatnam,o3,24,5.1,29.7,10.6,193.61
27768,26/05/2020,IN,Visakhapatnam,o3,24,4.9,26,9.6,139.86
27763,27/05/2020,IN,Visakhapatnam,o3,24,6.3,27.6,12,172.15
27642,28/05/2020,IN,Visakhapatnam,o3,24,4.6,21.2,9.6,131.98
27622,29/05/2020,IN,Visakhapatnam,o3,19,2.5,15.3,10.8,164.17
27784,30/05/2020,IN,Visakhapatnam,o3,17,2.6,25.4,5,368.36
27769,31/05/2020,IN,Visakhapatnam,o3,23,0.6,17.7,8,253.04
27742,01/06/2020,IN,Visakhapatnam,o3,15,0.2,39.5,9,1238.61
27662,02/06/2020,IN,Visakhapatnam,o3,24,1.8,20.1,8.1,169.96
27650,03/06/2020,IN,Visakhapatnam,o3,24,2,17.5,12.1,183.95
27696,04/06/2020,IN,Visakhapatnam,o3,24,6.1,18.6,10.4,92.84
27729,05/06/2020,IN,Visakhapatnam,o3,19,2.4,14.5,10.2,124.41
27651,06/06/2020,IN,Visakhapatnam,o3,24,7.6,26.9,10.4,197.82
27732,07/06/2020,IN,Visakhapatnam,o3,24,6.6,22.2,13.2,246.51
27788,08/06/2020,IN,Visakhapatnam,o3,24,1.1,28.6,14.6,543.76
27670,09/06/2020,IN,Visakhapatnam,o3,24,5.8,27.5,10.8,521.03
27755,10/06/2020,IN,Visakhapatnam,o3,24,2.7,29.1,11.8,720.65
27757,11/06/2020,IN,Visakhapatnam,o3,20,3.6,28.2,6.5,747.43
27623,12/06/2020,IN,Visakhapatnam,o3,22,3.2,27.5,6.7,216.95
27630,13/06/2020,IN,Visakhapatnam,o3,18,2.3,21.6,10,301.7
27764,15/06/2020,IN,Visakhapatnam,o3,15,5.6,20.7,15.6,235.71
27643,16/06/2020,IN,Visakhapatnam,o3,24,4.6,22.4,8.3,148.12
27717,17/06/2020,IN,Visakhapatnam,o3,24,1.8,26.7,10.2,283.7
27655,18/06/2020,IN,Visakhapatnam,o3,24,4.6,15.6,11.8,100.5
27723,19/06/2020,IN,Visakhapatnam,o3,22,4.1,40.8,8.7,642.22
27657,20/06/2020,IN,Visakhapatnam,o3,24,1.1,32.8,19.7,870.07
27724,21/06/2020,IN,Visakhapatnam,o3,24,3.9,29.9,14.8,548.78
27620,22/06/2020,IN,Visakhapatnam,o3,24,3.2,30.9,12.9,744.06
27688,23/06/2020,IN,Visakhapatnam,o3,24,6.5,34.5,18.1,827.65
27615,24/06/2020,IN,Visakhapatnam,o3,24,9.2,22.2,14.4,97.37
27709,25/06/2020,IN,Visakhapatnam,o3,24,5.2,19.8,12.3,164.5
27758,26/06/2020,IN,Visakhapatnam,o3,24,4.3,23.6,8.1,137.82
27674,27/06/2020,IN,Visakhapatnam,o3,24,4.6,31.2,8.8,301.82
27713,28/06/2020,IN,Visakhapatnam,o3,24,2.3,40,12.9,554.47
27725,29/06/2020,IN,Visakhapatnam,o3,13,0.4,32.8,10.5,630.36
39501,30/12/2019,IN,Bengaluru,pm10,137,24,93,63,2368.61
39453,31/12/2019,IN,Bengaluru,pm10,155,27,97,64,1956.91
39360,01/01/2020,IN,Bengaluru,pm10,133,30,94,57,1385.64
39478,02/01/2020,IN,Bengaluru,pm10,135,6,127,52,5819.57
39486,03/01/2020,IN,Bengaluru,pm10,165,27,103,56,2924.14
39374,04/01/2020,IN,Bengaluru,pm10,166,33,333,67,26197.6
39473,05/01/2020,IN,Bengaluru,pm10,153,33,149,69,3330.04
39472,06/01/2020,IN,Bengaluru,pm10,153,17,79,53,1650.49
39414,07/01/2020,IN,Bengaluru,pm10,191,9,129,50,2958.44
39479,08/01/2020,IN,Bengaluru,pm10,181,22,152,58,3331.61
39465,09/01/2020,IN,Bengaluru,pm10,182,26,155,62,4453.39
39368,10/01/2020,IN,Bengaluru,pm10,181,26,113,63,3596.23
39493,11/01/2020,IN,Bengaluru,pm10,174,21,86,55,2229.1
39431,12/01/2020,IN,Bengaluru,pm10,159,24,131,57,3635.64
39421,13/01/2020,IN,Bengaluru,pm10,156,24,155,70,5742.01
39474,14/01/2020,IN,Bengaluru,pm10,165,27,156,76,6601.73
39426,15/01/2020,IN,Bengaluru,pm10,168,25,94,62,3121.01
39408,16/01/2020,IN,Bengaluru,pm10,170,27,155,63,6077.38
39509,17/01/2020,IN,Bengaluru,pm10,187,23,190,59,8342.79
39402,18/01/2020,IN,Bengaluru,pm10,176,24,101,52,1979.59
39384,19/01/2020,IN,Bengaluru,pm10,167,22,172,46,5846.34
39480,20/01/2020,IN,Bengaluru,pm10,165,24,143,63,3963.09
39378,21/01/2020,IN,Bengaluru,pm10,169,24,154,63,3843.52
39397,22/01/2020,IN,Bengaluru,pm10,162,23,84,57,2040.8
39353,23/01/2020,IN,Bengaluru,pm10,167,21,158,59,4142.08
39411,24/01/2020,IN,Bengaluru,pm10,168,30,227,63,7201.63
39392,25/01/2020,IN,Bengaluru,pm10,168,30,437,65,14030.3
39354,26/01/2020,IN,Bengaluru,pm10,160,33,600,66,22483.5
39427,27/01/2020,IN,Bengaluru,pm10,152,34,202,66,5321.46
39355,28/01/2020,IN,Bengaluru,pm10,161,36,177,70,5612.16
39350,29/01/2020,IN,Bengaluru,pm10,175,36,161,71,4736.35
39341,30/01/2020,IN,Bengaluru,pm10,178,34,317,73,13194.2
39412,31/01/2020,IN,Bengaluru,pm10,173,37,140,71,2893.71
39379,01/02/2020,IN,Bengaluru,pm10,176,42,127,72,2244.05
39415,02/02/2020,IN,Bengaluru,pm10,165,27,122,60,1870.41
39380,03/02/2020,IN,Bengaluru,pm10,175,31,116,63,2861.81
39494,04/02/2020,IN,Bengaluru,pm10,192,21,122,58,2548.16
39487,05/02/2020,IN,Bengaluru,pm10,185,2,107,57,2748.79
39356,06/02/2020,IN,Bengaluru,pm10,166,17,125,65,3056.42
39425,07/02/2020,IN,Bengaluru,pm10,168,35,327,72,10789.5
39357,08/02/2020,IN,Bengaluru,pm10,161,35,167,68,6132.34
39361,09/02/2020,IN,Bengaluru,pm10,161,1,597,64,68279.7
39362,10/02/2020,IN,Bengaluru,pm10,156,28,129,60,3207.12
39338,11/02/2020,IN,Bengaluru,pm10,140,23,120,60,2880.03
39403,12/02/2020,IN,Bengaluru,pm10,135,30,104,56,1811.02
39502,13/02/2020,IN,Bengaluru,pm10,147,29,123,62,3235.62
39481,14/02/2020,IN,Bengaluru,pm10,143,51,597,76,23445.6
39450,15/02/2020,IN,Bengaluru,pm10,131,55,452,78,24730.2
39339,16/02/2020,IN,Bengaluru,pm10,132,21,118,63,2380.38
39475,17/02/2020,IN,Bengaluru,pm10,148,31,160,64,4075.23
39391,18/02/2020,IN,Bengaluru,pm10,143,1,895,68,101475
39444,19/02/2020,IN,Bengaluru,pm10,165,36,149,70,2278.45
39464,20/02/2020,IN,Bengaluru,pm10,155,41,141,69,1920.06
39393,21/02/2020,IN,Bengaluru,pm10,155,7,130,57,2783.66
39503,22/02/2020,IN,Bengaluru,pm10,168,26,114,61,2055.19
39349,23/02/2020,IN,Bengaluru,pm10,151,31,101,59,1794.29
39517,24/02/2020,IN,Bengaluru,pm10,158,33,320,63,7612.46
39482,25/02/2020,IN,Bengaluru,pm10,161,40,130,68,3077.68
39462,26/02/2020,IN,Bengaluru,pm10,155,33,115,64,2110.16
39488,27/02/2020,IN,Bengaluru,pm10,167,40,142,67,2547.5
39369,28/02/2020,IN,Bengaluru,pm10,167,44,260,69,5177.26
39398,29/02/2020,IN,Bengaluru,pm10,160,21,147,66,3698.36
39449,01/03/2020,IN,Bengaluru,pm10,125,15,121,61,3437.7
39514,02/03/2020,IN,Bengaluru,pm10,144,18,330,83,13969.2
39461,03/03/2020,IN,Bengaluru,pm10,53,55,616,118,129697
39454,04/03/2020,IN,Bengaluru,pm10,161,43,146,79,5682.49
39351,05/03/2020,IN,Bengaluru,pm10,181,49,165,77,3433.65
39370,06/03/2020,IN,Bengaluru,pm10,182,30,136,59,3541.35
39377,07/03/2020,IN,Bengaluru,pm10,185,32,128,65,2322.01
39455,08/03/2020,IN,Bengaluru,pm10,191,12,103,61,2031.85
39489,09/03/2020,IN,Bengaluru,pm10,183,24,336,62,9987.88
39439,10/03/2020,IN,Bengaluru,pm10,186,16,212,61,4739.13
39352,11/03/2020,IN,Bengaluru,pm10,188,20,352,62,6272.87
39404,12/03/2020,IN,Bengaluru,pm10,188,19,114,59,1593.19
39520,13/03/2020,IN,Bengaluru,pm10,180,21,146,59,2206.3
39442,14/03/2020,IN,Bengaluru,pm10,174,5,107,56,2156.05
39432,15/03/2020,IN,Bengaluru,pm10,177,5,102,56,1934.91
39504,16/03/2020,IN,Bengaluru,pm10,183,5,253,54,7522.2
39405,17/03/2020,IN,Bengaluru,pm10,185,31,167,54,5704.08
39340,18/03/2020,IN,Bengaluru,pm10,180,31,119,53,2516.89
39399,19/03/2020,IN,Bengaluru,pm10,172,32,187,60,7116.97
39422,20/03/2020,IN,Bengaluru,pm10,186,11,365,62,11152.7
39433,21/03/2020,IN,Bengaluru,pm10,186,36,177,60,7130.91
39385,22/03/2020,IN,Bengaluru,pm10,183,18,166,52,5629.02
39518,23/03/2020,IN,Bengaluru,pm10,178,30,147,62,2663.56
39466,24/03/2020,IN,Bengaluru,pm10,140,30,112,61,2104.68
39410,25/03/2020,IN,Bengaluru,pm10,138,12,72,47,967.75
39423,26/03/2020,IN,Bengaluru,pm10,143,31,78,48,751.96
39467,27/03/2020,IN,Bengaluru,pm10,116,27,125,44,1905.8
39400,28/03/2020,IN,Bengaluru,pm10,129,22,64,43,833.48
39375,29/03/2020,IN,Bengaluru,pm10,105,18,60,45,1259.38
39342,30/03/2020,IN,Bengaluru,pm10,112,19,80,46,1917.11
39519,31/03/2020,IN,Bengaluru,pm10,141,23,89,47,1303.42
39386,01/04/2020,IN,Bengaluru,pm10,143,19,96,47,1571.61
39505,02/04/2020,IN,Bengaluru,pm10,134,35,384,52,9416.5
39394,03/04/2020,IN,Bengaluru,pm10,144,23,138,54,1921.02
39463,04/04/2020,IN,Bengaluru,pm10,143,13,94,55,1427.14
39495,05/04/2020,IN,Bengaluru,pm10,132,12,182,53,3590.55
39506,06/04/2020,IN,Bengaluru,pm10,130,18,185,40,3564.26
39445,07/04/2020,IN,Bengaluru,pm10,123,2,159,16,4321.7
39507,08/04/2020,IN,Bengaluru,pm10,163,8,52,24,1101.47
39510,09/04/2020,IN,Bengaluru,pm10,136,7,67,32,1632.31
39468,10/04/2020,IN,Bengaluru,pm10,106,6,52,22,1036.91
39358,11/04/2020,IN,Bengaluru,pm10,108,12,57,38,1721.67
39490,12/04/2020,IN,Bengaluru,pm10,112,11,67,38,1855.42
39446,13/04/2020,IN,Bengaluru,pm10,116,11,111,47,3306.49
39434,14/04/2020,IN,Bengaluru,pm10,143,11,113,51,3441.66
39409,15/04/2020,IN,Bengaluru,pm10,141,11,103,43,3966.9
39428,16/04/2020,IN,Bengaluru,pm10,125,11,137,42,3257.88
39435,17/04/2020,IN,Bengaluru,pm10,142,11,102,52,3868.76
39476,18/04/2020,IN,Bengaluru,pm10,144,11,69,49,2343.2
39511,19/04/2020,IN,Bengaluru,pm10,144,11,72,41,2184.84
39387,20/04/2020,IN,Bengaluru,pm10,140,12,83,28,1491.95
39436,21/04/2020,IN,Bengaluru,pm10,157,11,410,28,34795.3
39406,22/04/2020,IN,Bengaluru,pm10,165,16,123,40,2812.22
39496,23/04/2020,IN,Bengaluru,pm10,162,19,97,38,2519.01
39359,24/04/2020,IN,Bengaluru,pm10,139,14,182,38,9921.68
39515,25/04/2020,IN,Bengaluru,pm10,165,4,111,43,3163.23
39363,26/04/2020,IN,Bengaluru,pm10,166,10,77,35,1902.93
39343,27/04/2020,IN,Bengaluru,pm10,148,11,89,42,2798.78
39469,28/04/2020,IN,Bengaluru,pm10,140,10,86,45,2124.69
39456,29/04/2020,IN,Bengaluru,pm10,167,1,144,25,5760.39
39371,30/04/2020,IN,Bengaluru,pm10,153,6,107,42,3291.14
39395,01/05/2020,IN,Bengaluru,pm10,155,2,156,50,4445.73
39344,02/05/2020,IN,Bengaluru,pm10,165,6,82,41,2225.26
39457,03/05/2020,IN,Bengaluru,pm10,191,2,142,46,3616.1
39413,04/05/2020,IN,Bengaluru,pm10,187,4,95,57,2179.69
39364,05/05/2020,IN,Bengaluru,pm10,190,30,109,65,1212.72
39416,06/05/2020,IN,Bengaluru,pm10,192,8,150,52,3138.63
39401,07/05/2020,IN,Bengaluru,pm10,189,30,114,56,1407.75
39491,08/05/2020,IN,Bengaluru,pm10,168,12,91,45,2049.33
39483,09/05/2020,IN,Bengaluru,pm10,168,11,102,52,2291.9
39497,10/05/2020,IN,Bengaluru,pm10,181,11,120,46,2343.74
39372,11/05/2020,IN,Bengaluru,pm10,192,10,451,50,26073.1
39381,12/05/2020,IN,Bengaluru,pm10,190,12,262,42,14623.4
39451,13/05/2020,IN,Bengaluru,pm10,191,8,92,33,3147.25
39429,14/05/2020,IN,Bengaluru,pm10,192,12,131,51,3837.17
39345,15/05/2020,IN,Bengaluru,pm10,190,11,120,39,3742.43
39484,16/05/2020,IN,Bengaluru,pm10,167,22,143,51,3282.71
39470,17/05/2020,IN,Bengaluru,pm10,173,11,177,46,3348.69
39365,18/05/2020,IN,Bengaluru,pm10,160,8,191,35,6229.68
39437,19/05/2020,IN,Bengaluru,pm10,152,36,129,61,2577.05
39407,20/05/2020,IN,Bengaluru,pm10,158,16,105,53,2315.6
39396,21/05/2020,IN,Bengaluru,pm10,160,15,97,52,2162.01
39376,22/05/2020,IN,Bengaluru,pm10,155,6,122,46,4472.39
39512,23/05/2020,IN,Bengaluru,pm10,144,14,112,55,4282.77
39366,24/05/2020,IN,Bengaluru,pm10,144,15,520,43,30530.6
39438,25/05/2020,IN,Bengaluru,pm10,144,15,107,49,3594.89
39417,26/05/2020,IN,Bengaluru,pm10,142,14,623,39,40300
39346,27/05/2020,IN,Bengaluru,pm10,144,14,227,36,7218.46
39373,28/05/2020,IN,Bengaluru,pm10,144,15,205,50,6619.64
39498,29/05/2020,IN,Bengaluru,pm10,143,8,307,30,14642.1
