,Date_x,City,Specie,median_x,md,month_name_x,Unnamed: 0_x,Date_y,median_y,month_name_y,Unnamed: 0_y,Date,Country,count,min,max,median,variance,month_name
182,2019-06-11,Bengaluru,co,4.5,0611,June,21281,2020-06-11,6.2,June,237498,2021-06-11,IN,233,0.1,11.4,4.1,54.7,June
183,2019-06-12,Bengaluru,co,4.4,0612,June,21343,2020-06-12,5.6,June,237408,2021-06-12,IN,230,0.1,23.3,4.0,137.92,June
184,2019-06-13,Bengaluru,co,5.2,0613,June,21332,2020-06-13,6.0,June,237401,2021-06-13,IN,218,0.1,43.4,3.8,624.16,June
185,2019-06-14,Bengaluru,co,4.8,0614,June,21307,2020-06-14,4.7,June,237446,2021-06-14,IN,210,1.5,56.5,4.7,740.48,June
186,2019-06-15,Bengaluru,co,5.7,0615,June,21324,2020-06-15,5.5,June,237422,2021-06-15,IN,187,0.2,46.6,4.4,292.84,June
187,2019-06-16,Bengaluru,co,5.0,0616,June,21289,2020-06-16,5.5,June,237490,2021-06-16,IN,38,0.1,42.7,3.6,739.15,June
188,2019-12-28,Bengaluru,co,8.1,1228,December,130911,2020-12-28,5.7,December,237429,2020-12-28,IN,238,0.6,19.6,5.7,120.32,December
189,2019-12-29,Bengaluru,co,7.8,1229,December,130912,2020-12-29,5.1,December,237534,2020-12-29,IN,220,0.5,45.6,5.1,188.5,December
190,2019-12-30,Bengaluru,co,8.6,1230,December,203026,2019-12-30,8.6,December,237430,2020-12-30,IN,230,0.4,86.3,5.3,2162.81,December
191,2019-12-30,Bengaluru,co,8.6,1230,December,130862,2020-12-30,5.3,December,237430,2020-12-30,IN,230,0.4,86.3,5.3,2162.81,December
192,2018-12-31,Chennai,co,8.0,1231,December,195077,2019-12-31,3.9,December,221118,2020-12-31,IN,70,3.1,8.7,6.4,27.83,December
193,2018-12-31,Chennai,co,8.0,1231,December,121215,2020-12-31,6.4,December,221118,2020-12-31,IN,70,3.1,8.7,6.4,27.83,December
194,2019-12-31,Chennai,co,3.9,1231,December,195077,2019-12-31,3.9,December,221118,2020-12-31,IN,70,3.1,8.7,6.4,27.83,December
195,2019-12-31,Chennai,co,3.9,1231,December,121215,2020-12-31,6.4,December,221118,2020-12-31,IN,70,3.1,8.7,6.4,27.83,December
196,2019-01-01,Chennai,co,7.2,0101,January,195070,2020-01-01,3.9,January,221130,2021-01-01,IN,72,1.8,10.3,6.0,23.39,January
197,2019-01-01,Chennai,co,7.2,0101,January,121182,2021-01-01,6.0,January,221130,2021-01-01,IN,72,1.8,10.3,6.0,23.39,January
198,2020-01-01,Chennai,co,3.9,0101,January,195070,2020-01-01,3.9,January,221130,2021-01-01,IN,72,1.8,10.3,6.0,23.39,January
199,2020-01-01,Chennai,co,3.9,0101,January,121182,2021-01-01,6.0,January,221130,2021-01-01,IN,72,1.8,10.3,6.0,23.39,January
200,2019-01-02,Chennai,co,7.9,0102,January,195085,2020-01-02,4.0,January,221041,2021-01-02,IN,72,3.0,10.1,6.4,26.2,January
201,2019-01-02,Chennai,co,7.9,0102,January,121175,2021-01-02,6.4,January,221041,2021-01-02,IN,72,3.0,10.1,6.4,26.2,January
202,2020-01-02,Chennai,co,4.0,0102,January,195085,2020-01-02,4.0,January,221041,2021-01-02,IN,72,3.0,10.1,6.4,26.2,January
203,2020-01-02,Chennai,co,4.0,0102,January,121175,2021-01-02,6.4,January,221041,2021-01-02,IN,72,3.0,10.1,6.4,26.2,January
204,2019-01-03,Chennai,co,9.4,0103,January,195078,2020-01-03,3.9,January,221086,2021-01-03,IN,72,3.7,11.4,6.3,27.74,January
205,2019-01-03,Chennai,co,9.4,0103,January,121264,2021-01-03,6.3,January,221086,2021-01-03,IN,72,3.7,11.4,6.3,27.74,January
206,2020-01-03,Chennai,co,3.9,0103,January,195078,2020-01-03,3.9,January,221086,2021-01-03,IN,72,3.7,11.4,6.3,27.74,January
207,2020-01-03,Chennai,co,3.9,0103,January,121264,2021-01-03,6.3,January,221086,2021-01-03,IN,72,3.7,11.4,6.3,27.74,January
208,2019-01-04,Chennai,co,6.6,0104,January,195071,2020-01-04,4.1,January,221157,2021-01-04,IN,72,3.6,9.9,6.4,23.57,January
209,2020-01-04,Chennai,co,4.1,0104,January,195071,2020-01-04,4.1,January,221157,2021-01-04,IN,72,3.6,9.9,6.4,23.57,January
210,2019-01-05,Chennai,co,7.0,0105,January,195114,2020-01-05,4.2,January,221206,2021-01-05,IN,69,1.3,11.1,6.4,40.89,January
211,2020-01-05,Chennai,co,4.2,0105,January,195114,2020-01-05,4.2,January,221206,2021-01-05,IN,69,1.3,11.1,6.4,40.89,January
212,2019-01-06,Chennai,co,7.4,0106,January,195090,2020-01-06,4.3,January,221061,2021-01-06,IN,72,3.8,16.3,6.4,110.29,January
213,2019-01-07,Chennai,co,7.4,0107,January,195072,2020-01-07,4.2,January,221144,2021-01-07,IN,71,3.4,12.0,6.4,40.84,January
214,2019-01-08,Chennai,co,6.2,0108,January,195115,2020-01-08,4.2,January,221131,2021-01-08,IN,72,1.6,14.9,6.4,111.19,January
215,2019-01-09,Chennai,co,6.7,0109,January,195086,2020-01-09,7.6,January,221087,2021-01-09,IN,72,2.8,11.7,6.4,30.47,January
216,2019-01-10,Chennai,co,5.2,0110,January,195079,2020-01-10,6.4,January,221169,2021-01-10,IN,72,3.2,12.1,6.3,46.28,January
217,2019-01-11,Chennai,co,8.9,0111,January,195145,2020-01-11,7.7,January,221056,2021-01-11,IN,72,3.4,12.7,6.4,56.91,January
218,2019-01-12,Chennai,co,8.5,0112,January,195099,2020-01-12,8.6,January,221145,2021-01-12,IN,72,3.4,9.2,6.4,13.56,January
219,2019-01-13,Chennai,co,9.0,0113,January,195116,2020-01-13,8.1,January,221182,2021-01-13,IN,72,3.5,17.4,6.4,76.61,January
220,2019-01-14,Chennai,co,9.2,0114,January,195092,2020-01-14,7.8,January,221082,2021-01-14,IN,70,3.2,13.3,6.4,91.36,January
221,2019-01-15,Chennai,co,9.7,0115,January,195054,2020-01-15,5.4,January,221051,2021-01-15,IN,72,3.8,16.2,6.4,114.73,January
222,2019-01-16,Chennai,co,7.9,0116,January,195100,2020-01-16,5.0,January,221207,2021-01-16,IN,72,3.3,11.8,6.4,55.58,January
223,2019-01-17,Chennai,co,8.9,0117,January,195146,2020-01-17,5.0,January,221154,2021-01-17,IN,64,3.3,12.8,6.4,71.46,January
224,2019-01-18,Chennai,co,9.0,0118,January,195133,2020-01-18,7.7,January,221093,2021-01-18,IN,62,3.5,12.6,6.4,75.34,January
225,2019-01-19,Chennai,co,6.7,0119,January,195063,2020-01-19,7.8,January,221124,2021-01-19,IN,69,3.5,10.5,6.4,32.41,January
226,2019-01-20,Chennai,co,9.0,0120,January,195058,2020-01-20,7.9,January,221178,2021-01-20,IN,72,3.9,14.4,6.4,132.85,January
227,2019-01-21,Chennai,co,8.6,0121,January,195073,2020-01-21,7.3,January,221138,2021-01-21,IN,72,3.2,15.3,6.4,66.27,January
228,2019-01-22,Chennai,co,7.9,0122,January,195122,2020-01-22,7.5,January,221175,2021-01-22,IN,72,3.5,13.0,6.4,53.82,January
229,2019-01-23,Chennai,co,7.4,0123,January,195101,2020-01-23,8.7,January,221122,2021-01-23,IN,69,3.5,14.6,6.4,102.46,January
230,2019-01-24,Chennai,co,8.5,0124,January,195064,2020-01-24,8.9,January,221096,2021-01-24,IN,55,3.6,14.3,6.4,65.14,January
231,2019-01-25,Chennai,co,7.5,0125,January,195117,2020-01-25,8.9,January,221052,2021-01-25,IN,72,3.2,17.9,6.4,117.8,January
232,2019-01-26,Chennai,co,6.1,0126,January,195118,2020-01-26,8.7,January,221094,2021-01-26,IN,57,0.4,10.6,6.3,36.6,January
233,2019-01-27,Chennai,co,9.1,0127,January,195131,2020-01-27,9.9,January,221125,2021-01-27,IN,72,3.2,14.0,6.4,65.74,January
234,2019-01-28,Chennai,co,8.8,0128,January,195074,2020-01-28,9.7,January,221046,2021-01-28,IN,72,4.0,13.8,6.4,82.48,January
235,2019-01-29,Chennai,co,9.4,0129,January,195106,2020-01-29,8.9,January,221126,2021-01-29,IN,61,3.3,13.4,6.3,83.31,January
236,2019-01-30,Chennai,co,9.1,0130,January,195123,2020-01-30,8.7,January,221074,2021-01-30,IN,70,3.7,14.4,6.4,68.88,January
237,2019-01-31,Chennai,co,9.3,0131,January,195147,2020-01-31,9.1,January,221075,2021-01-31,IN,67,3.3,15.4,6.4,118.78,January
238,2019-02-01,Chennai,co,8.8,0201,February,195111,2020-02-01,8.4,February,221139,2021-02-01,IN,72,1.6,12.9,6.3,74.26,February
239,2019-02-02,Chennai,co,9.0,0202,February,195065,2020-02-02,8.5,February,221127,2021-02-02,IN,72,3.2,13.3,6.4,79.06,February
240,2019-02-03,Chennai,co,9.0,0203,February,195124,2020-02-03,8.6,February,221151,2021-02-03,IN,72,3.4,12.5,6.4,84.73,February
241,2019-02-04,Chennai,co,9.2,0204,February,195125,2020-02-04,8.7,February,221042,2021-02-04,IN,72,2.8,13.8,6.4,62.52,February
242,2019-02-05,Chennai,co,9.1,0205,February,195067,2020-02-05,8.9,February,221119,2021-02-05,IN,72,3.5,14.6,6.4,87.16,February
243,2019-02-06,Chennai,co,8.8,0206,February,195148,2020-02-06,7.9,February,221113,2021-02-06,IN,72,2.8,13.2,6.4,78.01,February
244,2019-02-07,Chennai,co,9.6,0207,February,195066,2020-02-07,6.9,February,221152,2021-02-07,IN,72,3.9,14.2,6.4,79.35,February
245,2019-02-08,Chennai,co,9.2,0208,February,195080,2020-02-08,6.3,February,221123,2021-02-08,IN,65,3.1,14.1,6.3,67.6,February
246,2019-02-09,Chennai,co,6.7,0209,February,195068,2020-02-09,6.6,February,221179,2021-02-09,IN,72,3.3,12.0,6.4,35.96,February
247,2019-02-10,Chennai,co,8.5,0210,February,195112,2020-02-10,7.1,February,221128,2021-02-10,IN,70,3.2,13.6,6.4,61.41,February
248,2019-02-11,Chennai,co,8.6,0211,February,195102,2020-02-11,7.5,February,221183,2021-02-11,IN,58,3.1,14.5,6.4,71.49,February
249,2019-02-12,Chennai,co,7.5,0212,February,195149,2020-02-12,8.4,February,221171,2021-02-12,IN,72,2.9,13.1,6.4,66.09,February
250,2019-02-13,Chennai,co,8.5,0213,February,195069,2020-02-13,8.6,February,221102,2021-02-13,IN,72,3.5,10.3,6.4,20.05,February
251,2019-02-14,Chennai,co,9.4,0214,February,195126,2020-02-14,9.4,February,221062,2021-02-14,IN,72,2.7,10.6,6.4,31.13,February
252,2019-02-15,Chennai,co,8.6,0215,February,195093,2020-02-15,8.2,February,221068,2021-02-15,IN,72,3.1,12.9,6.4,52.01,February
253,2019-02-16,Chennai,co,9.1,0216,February,195119,2020-02-16,7.7,February,221047,2021-02-16,IN,72,3.8,13.0,6.4,62.18,February
254,2019-02-17,Chennai,co,8.8,0217,February,195059,2020-02-17,7.8,February,221103,2021-02-17,IN,72,2.6,12.1,6.2,21.54,February
255,2019-02-18,Chennai,co,8.8,0218,February,195120,2020-02-18,8.7,February,221078,2021-02-18,IN,72,2.0,16.3,6.3,32.46,February
256,2019-02-19,Chennai,co,9.2,0219,February,195144,2020-02-19,7.4,February,221114,2021-02-19,IN,72,3.6,10.9,6.3,28.31,February
257,2019-02-20,Chennai,co,8.4,0220,February,195107,2020-02-20,6.9,February,221057,2021-02-20,IN,72,3.2,11.5,6.4,65.73,February
258,2019-02-21,Chennai,co,9.3,0221,February,195103,2020-02-21,8.4,February,221180,2021-02-21,IN,72,4.0,10.3,6.4,32.02,February
259,2019-02-22,Chennai,co,8.9,0222,February,195139,2020-02-22,8.6,February,221115,2021-02-22,IN,72,2.9,12.1,6.4,49.53,February
260,2019-02-23,Chennai,co,9.4,0223,February,195140,2020-02-23,8.6,February,221088,2021-02-23,IN,72,3.7,9.4,6.4,16.98,February
261,2019-02-24,Chennai,co,9.0,0224,February,195134,2020-02-24,9.2,February,221140,2021-02-24,IN,70,0.9,7.0,4.2,30.84,February
262,2019-02-25,Chennai,co,9.7,0225,February,195087,2020-02-25,6.9,February,221063,2021-02-25,IN,72,1.6,9.5,5.8,35.08,February
263,2019-02-26,Chennai,co,9.1,0226,February,195141,2020-02-26,4.1,February,221053,2021-02-26,IN,67,3.2,9.2,5.8,12.8,February
264,2019-02-27,Chennai,co,8.4,0227,February,195135,2020-02-27,4.5,February,221066,2021-02-27,IN,66,1.6,7.0,4.8,19.56,February
265,2019-02-28,Chennai,co,5.5,0228,February,195132,2020-02-28,3.7,February,221097,2021-02-28,IN,72,2.5,8.4,5.6,13.44,February
266,2019-03-01,Chennai,co,7.1,0301,March,195055,2020-03-01,4.0,March,221064,2021-03-01,IN,72,2.7,6.6,5.1,13.67,March
267,2019-03-02,Chennai,co,5.3,0302,March,195075,2020-03-02,4.7,March,221069,2021-03-02,IN,72,3.2,7.0,6.0,8.74,March
268,2019-03-03,Chennai,co,5.0,0303,March,195089,2020-03-03,2.9,March,221089,2021-03-03,IN,67,2.9,7.5,5.1,13.5,March
269,2019-03-04,Chennai,co,7.0,0304,March,195060,2020-03-04,2.8,March,221090,2021-03-04,IN,58,1.6,7.7,4.8,16.52,March
270,2019-03-05,Chennai,co,7.0,0305,March,195081,2020-03-05,6.8,March,221083,2021-03-05,IN,71,0.4,9.3,6.2,22.64,March
271,2019-03-06,Chennai,co,7.5,0306,March,195113,2020-03-06,6.1,March,221136,2021-03-06,IN,64,1.0,12.1,6.3,60.67,March
272,2019-03-07,Chennai,co,7.4,0307,March,195094,2020-03-07,4.4,March,221147,2021-03-07,IN,72,3.2,11.2,6.3,49.5,March
273,2019-03-08,Chennai,co,6.9,0308,March,195096,2020-03-08,3.5,March,221194,2021-03-08,IN,72,2.7,14.2,6.3,53.57,March
274,2019-03-09,Chennai,co,6.9,0309,March,195136,2020-03-09,5.8,March,221044,2021-03-09,IN,72,2.5,12.4,6.4,54.49,March
275,2019-03-10,Chennai,co,6.2,0310,March,195121,2020-03-10,3.8,March,221163,2021-03-10,IN,72,3.1,15.0,6.3,64.91,March
276,2019-03-11,Chennai,co,6.8,0311,March,195142,2020-03-11,3.4,March,221080,2021-03-11,IN,72,1.9,12.6,6.4,53.4,March
277,2019-03-12,Chennai,co,6.4,0312,March,195082,2020-03-12,4.9,March,221098,2021-03-12,IN,72,3.3,12.8,6.3,54.43,March
278,2019-03-13,Chennai,co,7.0,0313,March,195143,2020-03-13,7.7,March,221195,2021-03-13,IN,72,3.2,12.6,6.4,49.47,March
279,2019-03-14,Chennai,co,6.7,0314,March,195097,2020-03-14,5.0,March,221116,2021-03-14,IN,72,2.4,14.5,6.4,70.84,March
280,2019-03-15,Chennai,co,7.2,0315,March,195137,2020-03-15,4.5,March,221129,2021-03-15,IN,72,3.2,14.0,6.4,75.26,March
281,2019-03-16,Chennai,co,6.0,0316,March,195095,2020-03-16,8.5,March,221058,2021-03-16,IN,71,1.9,13.5,6.3,64.49,March
282,2019-03-17,Chennai,co,6.8,0317,March,195061,2020-03-17,8.7,March,221188,2021-03-17,IN,72,3.6,13.6,6.4,48.79,March
283,2019-03-18,Chennai,co,7.1,0318,March,195056,2020-03-18,9.0,March,221148,2021-03-18,IN,69,1.5,14.6,6.3,70.27,March
284,2019-03-19,Chennai,co,6.8,0319,March,195083,2020-03-19,9.0,March,221079,2021-03-19,IN,70,0.8,45.7,6.3,331.23,March
285,2019-03-20,Chennai,co,7.0,0320,March,195098,2020-03-20,9.3,March,221137,2021-03-20,IN,72,3.4,8.8,6.3,12.72,March
286,2019-03-21,Chennai,co,6.4,0321,March,195108,2020-03-21,8.8,March,221120,2021-03-21,IN,72,3.1,14.4,6.4,54.7,March
287,2019-03-22,Chennai,co,7.2,0322,March,195127,2020-03-22,8.8,March,221189,2021-03-22,IN,72,3.6,19.5,6.4,139.5,March
288,2019-03-23,Chennai,co,6.6,0323,March,195109,2020-03-23,8.2,March,221045,2021-03-23,IN,71,2.7,20.1,6.4,94.53,March
289,2019-03-24,Chennai,co,7.0,0324,March,195062,2020-03-24,5.8,March,221176,2021-03-24,IN,72,1.4,14.8,6.3,63.59,March
290,2019-03-25,Chennai,co,7.1,0325,March,195110,2020-03-25,4.3,March,221132,2021-03-25,IN,72,4.1,24.8,6.4,287.37,March
291,2019-03-26,Chennai,co,7.5,0326,March,195057,2020-03-26,4.1,March,221149,2021-03-26,IN,72,3.7,20.3,6.4,161.71,March
292,2019-03-27,Chennai,co,7.4,0327,March,195104,2020-03-27,5.2,March,221200,2021-03-27,IN,70,1.3,15.6,6.4,98.33,March
293,2019-03-28,Chennai,co,6.4,0328,March,195052,2020-03-28,5.9,March,221141,2021-03-28,IN,47,3.9,15.9,8.1,111.46,March
294,2019-03-29,Chennai,co,7.3,0329,March,195128,2020-03-29,4.3,March,221190,2021-03-29,IN,48,4.2,17.7,9.3,145.64,March
295,2019-03-30,Chennai,co,6.8,0330,March,195138,2020-03-30,3.9,March,221142,2021-03-30,IN,48,4.8,17.9,7.7,181.64,March
296,2019-03-30,Chennai,co,6.8,0330,March,12477,2020-03-30,3.9,March,221142,2021-03-30,IN,48,4.8,17.9,7.7,181.64,March
297,2019-03-31,Chennai,co,8.1,0331,March,195105,2020-03-31,4.3,March,221111,2021-03-31,IN,61,2.0,19.0,6.4,198.49,March
298,2019-03-31,Chennai,co,8.1,0331,March,12478,2020-03-31,4.3,March,221111,2021-03-31,IN,61,2.0,19.0,6.4,198.49,March
299,2019-04-01,Chennai,co,8.2,0401,April,195129,2020-04-01,6.2,April,221150,2021-04-01,IN,69,3.6,16.7,6.4,147.6,April
300,2019-04-01,Chennai,co,8.2,0401,April,12439,2020-04-01,6.2,April,221150,2021-04-01,IN,69,3.6,16.7,6.4,147.6,April
301,2019-04-02,Chennai,co,8.5,0402,April,195091,2020-04-02,4.9,April,221112,2021-04-02,IN,60,4.3,22.3,6.4,189.84,April
302,2019-04-02,Chennai,co,8.5,0402,April,12400,2020-04-02,4.9,April,221112,2021-04-02,IN,60,4.3,22.3,6.4,189.84,April
303,2019-04-03,Chennai,co,7.7,0403,April,195076,2020-04-03,4.9,April,221091,2021-04-03,IN,72,3.9,20.4,6.4,263.19,April
304,2019-04-03,Chennai,co,7.7,0403,April,12447,2020-04-03,4.9,April,221091,2021-04-03,IN,72,3.9,20.4,6.4,263.19,April
305,2019-04-04,Chennai,co,8.2,0404,April,195084,2020-04-04,5.0,April,221059,2021-04-04,IN,72,3.4,14.9,6.4,93.17,April
306,2019-04-04,Chennai,co,8.2,0404,April,12389,2020-04-04,5.0,April,221059,2021-04-04,IN,72,3.4,14.9,6.4,93.17,April
307,2019-04-05,Chennai,co,8.3,0405,April,195130,2020-04-05,6.3,April,221099,2021-04-05,IN,72,2.8,16.8,6.3,179.95,April
308,2019-04-05,Chennai,co,8.3,0405,April,12454,2020-04-05,6.3,April,221099,2021-04-05,IN,72,2.8,16.8,6.3,179.95,April
309,2019-04-06,Chennai,co,9.1,0406,April,12448,2020-04-06,5.0,April,221100,2021-04-06,IN,72,3.5,21.5,6.4,184.98,April
310,2019-04-07,Chennai,co,8.0,0407,April,12414,2020-04-07,4.5,April,221170,2021-04-07,IN,72,1.9,17.5,6.4,144.81,April
311,2019-04-08,Chennai,co,7.9,0408,April,12440,2020-04-08,5.0,April,221143,2021-04-08,IN,72,3.7,14.8,6.4,85.27,April
312,2019-04-09,Chennai,co,8.3,0409,April,12462,2020-04-09,4.8,April,221165,2021-04-09,IN,72,0.8,12.8,6.3,35.68,April
313,2019-04-10,Chennai,co,8.9,0410,April,12455,2020-04-10,4.9,April,221201,2021-04-10,IN,72,3.6,17.6,6.4,101.12,April
314,2019-04-11,Chennai,co,8.6,0411,April,12415,2020-04-11,5.0,April,221186,2021-04-11,IN,72,3.8,13.3,6.3,30.32,April
315,2019-04-12,Chennai,co,7.9,0412,April,12441,2020-04-12,6.1,April,221172,2021-04-12,IN,72,3.5,12.0,6.3,29.08,April
316,2019-04-13,Chennai,co,8.5,0413,April,12456,2020-04-13,6.4,April,221054,2021-04-13,IN,72,4.0,22.4,6.4,222.58,April
317,2019-04-15,Chennai,co,8.2,0415,April,12450,2020-04-15,5.1,April,221107,2021-04-15,IN,72,3.6,15.7,6.4,72.96,April
318,2019-04-16,Chennai,co,9.1,0416,April,12425,2020-04-16,5.2,April,221048,2021-04-16,IN,72,3.8,17.1,6.4,74.45,April
319,2019-04-17,Chennai,co,7.8,0417,April,12469,2020-04-17,4.7,April,221067,2021-04-17,IN,72,3.4,14.6,6.4,104.46,April
320,2019-04-18,Chennai,co,8.6,0418,April,12396,2020-04-18,5.8,April,221164,2021-04-18,IN,63,3.6,11.6,6.4,34.28,April
321,2019-04-19,Chennai,co,8.4,0419,April,12470,2020-04-19,5.5,April,221155,2021-04-19,IN,70,3.8,17.8,6.4,181.99,April
322,2019-04-20,Chennai,co,9.0,0420,April,12416,2020-04-20,4.7,April,221173,2021-04-20,IN,57,3.4,15.7,6.4,160.16,April
323,2019-04-21,Chennai,co,8.1,0421,April,12397,2020-04-21,6.5,April,221133,2021-04-21,IN,72,4.1,17.9,6.4,134.53,April
324,2019-04-22,Chennai,co,8.7,0422,April,12434,2020-04-22,5.6,April,221177,2021-04-22,IN,72,4.0,11.9,6.3,45.14,April
325,2019-04-23,Chennai,co,7.6,0423,April,12426,2020-04-23,5.3,April,221037,2021-04-23,IN,72,3.8,12.7,6.3,51.28,April
326,2019-04-24,Chennai,co,8.2,0424,April,12444,2020-04-24,5.9,April,221191,2021-04-24,IN,72,4.0,11.6,6.4,28.48,April
327,2019-04-25,Chennai,co,8.2,0425,April,12463,2020-04-25,5.9,April,221158,2021-04-25,IN,63,3.4,14.0,6.4,57.13,April
328,2019-04-26,Chennai,co,7.9,0426,April,12427,2020-04-26,7.2,April,221070,2021-04-26,IN,60,3.5,17.5,6.3,127.48,April
329,2019-04-27,Chennai,co,8.8,0427,April,12471,2020-04-27,6.7,April,221159,2021-04-27,IN,72,3.3,17.3,6.4,156.42,April
330,2019-04-28,Chennai,co,8.4,0428,April,12422,2020-04-28,6.5,April,221108,2021-04-28,IN,72,3.9,11.7,6.4,43.72,April
331,2019-04-29,Chennai,co,7.9,0429,April,12419,2020-04-29,6.5,April,221084,2021-04-29,IN,72,3.7,16.2,6.4,122.51,April
332,2019-04-30,Chennai,co,8.5,0430,April,12435,2020-04-30,6.5,April,221049,2021-04-30,IN,72,3.1,9.7,6.3,13.26,April
333,2019-05-01,Chennai,co,7.6,0501,May,12398,2020-05-01,7.2,May,221192,2021-05-01,IN,72,3.9,13.3,6.4,66.19,May
334,2019-05-02,Chennai,co,8.7,0502,May,12431,2020-05-02,6.6,May,221187,2021-05-02,IN,72,3.3,9.5,5.1,15.06,May
335,2019-05-03,Chennai,co,8.0,0503,May,12436,2020-05-03,6.6,May,221071,2021-05-03,IN,72,3.1,12.4,6.3,24.89,May
336,2019-05-04,Chennai,co,8.3,0504,May,12464,2020-05-04,6.5,May,221106,2021-05-04,IN,72,3.5,10.4,6.3,13.61,May
337,2019-05-05,Chennai,co,7.6,0505,May,12407,2020-05-05,6.7,May,221184,2021-05-05,IN,72,3.5,13.0,6.4,35.88,May
338,2019-05-06,Chennai,co,8.1,0506,May,12466,2020-05-06,6.1,May,221202,2021-05-06,IN,72,3.3,12.3,6.4,52.96,May
339,2019-05-07,Chennai,co,8.1,0507,May,12420,2020-05-07,6.7,May,221181,2021-05-07,IN,72,3.9,14.9,6.4,74.08,May
340,2019-05-08,Chennai,co,8.2,0508,May,12467,2020-05-08,6.7,May,221203,2021-05-08,IN,72,4.3,17.9,7.9,73.98,May
341,2019-05-09,Chennai,co,8.6,0509,May,12445,2020-05-09,6.3,May,221077,2021-05-09,IN,61,5.2,18.4,6.4,108.2,May
342,2019-05-10,Chennai,co,11.2,0510,May,12411,2020-05-10,6.5,May,221166,2021-05-10,IN,72,3.2,14.9,6.4,54.35,May
343,2019-05-11,Chennai,co,10.5,0511,May,12479,2020-05-11,6.0,May,221121,2021-05-11,IN,72,4.8,10.9,6.6,13.2,May
344,2019-05-12,Chennai,co,8.5,0512,May,12385,2020-05-12,6.5,May,221153,2021-05-12,IN,72,6.0,12.9,8.7,34.01,May
345,2019-05-13,Chennai,co,8.7,0513,May,12408,2020-05-13,5.0,May,221104,2021-05-13,IN,72,5.4,11.0,7.5,22.02,May
346,2019-05-14,Chennai,co,9.4,0514,May,12451,2020-05-14,6.1,May,221134,2021-05-14,IN,72,4.8,11.4,7.7,31.51,May
347,2019-05-15,Chennai,co,7.7,0515,May,12457,2020-05-15,7.8,May,221085,2021-05-15,IN,72,4.8,13.4,7.8,49.77,May
348,2019-05-16,Chennai,co,8.6,0516,May,12390,2020-05-16,7.5,May,221204,2021-05-16,IN,72,5.7,16.8,6.9,108.41,May
349,2019-05-17,Chennai,co,8.6,0517,May,12472,2020-05-17,7.4,May,221081,2021-05-17,IN,72,4.3,11.5,7.5,24.36,May
350,2019-05-18,Chennai,co,6.8,0518,May,12392,2020-05-18,8.1,May,221038,2021-05-18,IN,72,5.4,17.3,7.3,100.77,May
351,2019-05-19,Chennai,co,7.4,0519,May,12391,2020-05-19,8.8,May,221109,2021-05-19,IN,72,4.5,15.7,6.9,41.78,May
352,2019-05-20,Chennai,co,7.7,0520,May,12388,2020-05-20,9.0,May,221072,2021-05-20,IN,57,1.8,12.7,6.4,29.66,May
353,2019-05-21,Chennai,co,8.3,0521,May,12409,2020-05-21,8.6,May,221193,2021-05-21,IN,70,0.7,25.2,7.2,183.92,May
354,2019-05-22,Chennai,co,8.7,0522,May,12446,2020-05-22,8.8,May,221198,2021-05-22,IN,64,1.0,17.2,6.8,60.65,May
355,2019-05-23,Chennai,co,8.7,0523,May,12473,2020-05-23,8.0,May,221065,2021-05-23,IN,61,1.9,30.3,6.4,135.43,May
356,2019-05-24,Chennai,co,9.0,0524,May,12403,2020-05-24,8.2,May,221205,2021-05-24,IN,67,0.1,63.7,6.9,3429.83,May
357,2019-05-25,Chennai,co,8.0,0525,May,12452,2020-05-25,7.8,May,221110,2021-05-25,IN,67,0.1,62.1,6.9,3038.39,May
358,2019-05-26,Chennai,co,9.3,0526,May,12393,2020-05-26,8.7,May,221092,2021-05-26,IN,62,2.4,85.5,6.5,1171.78,May
359,2019-05-27,Chennai,co,8.5,0527,May,12394,2020-05-27,8.2,May,221039,2021-05-27,IN,66,0.4,69.3,7.0,4283.52,May
360,2019-05-28,Chennai,co,9.9,0528,May,12432,2020-05-28,8.3,May,221167,2021-05-28,IN,51,3.3,32.4,6.4,159.69,May
361,2019-05-29,Chennai,co,8.8,0529,May,12474,2020-05-29,9.0,May,221160,2021-05-29,IN,45,5.4,8.9,6.4,5.56,May
362,2019-05-30,Chennai,co,8.1,0530,May,12412,2020-05-30,7.7,May,221117,2021-05-30,IN,51,4.3,14.1,6.4,28.25,May
363,2019-05-31,Chennai,co,8.5,0531,May,12401,2020-05-31,7.9,May,221040,2021-05-31,IN,69,0.4,84.9,7.0,5873.34,May
364,2019-06-01,Chennai,co,7.1,0601,June,12475,2020-06-01,8.9,June,221135,2021-06-01,IN,67,0.3,73.1,7.2,4330.12,June
365,2019-06-02,Chennai,co,6.5,0602,June,12433,2020-06-02,8.5,June,221146,2021-06-02,IN,59,0.3,72.7,6.5,2038.65,June
366,2019-06-03,Chennai,co,7.6,0603,June,12421,2020-06-03,8.1,June,221199,2021-06-03,IN,70,0.2,73.7,6.9,5094.61,June
367,2019-06-04,Chennai,co,8.5,0604,June,12476,2020-06-04,8.5,June,221156,2021-06-04,IN,68,1.9,71.7,6.9,3818.77,June
368,2019-06-05,Chennai,co,7.9,0605,June,12402,2020-06-05,8.7,June,221185,2021-06-05,IN,65,0.4,75.7,6.5,4849.07,June
