Date,Country,City,Specie,count,min,max,median,variance
30/04/2017,IN,Chandigarh,co,24,2.2,7.5,4,24.15
01/05/2017,IN,Chandigarh,co,23,2.9,8.2,4,21.6
02/05/2017,IN,Chandigarh,co,9,4.6,9.3,5.7,29.54
03/05/2017,IN,Chandigarh,co,24,1.9,9.3,5.7,55.85
04/05/2017,IN,Chandigarh,co,24,3.5,11.3,5.5,34.42
05/05/2017,IN,Chandigarh,co,24,4.7,10.7,6,35.42
06/05/2017,IN,Chandigarh,co,24,4.4,15.6,7.5,67.81
07/05/2017,IN,Chandigarh,co,24,4.4,15.9,6.6,67.34
08/05/2017,IN,Chandigarh,co,24,5.5,9.8,7.1,19.58
09/05/2017,IN,Chandigarh,co,24,3.8,10.2,7.1,36.39
10/05/2017,IN,Chandigarh,co,24,1.9,7.3,4,22.07
11/05/2017,IN,Chandigarh,co,21,3.3,8.9,5.3,26.28
12/05/2017,IN,Chandigarh,co,24,2.8,11.3,5.7,39.79
13/05/2017,IN,Chandigarh,co,24,3.3,7.8,5.8,12.13
14/05/2017,IN,Chandigarh,co,24,2.2,6.2,4.6,11.06
15/05/2017,IN,Chandigarh,co,24,2,8.4,5.3,29.74
16/05/2017,IN,Chandigarh,co,24,2.6,10.2,6.4,43.71
17/05/2017,IN,Chandigarh,co,24,2.4,9.3,5.5,29.16
18/05/2017,IN,Chandigarh,co,19,3.3,10.2,5.5,29.8
19/05/2017,IN,Chandigarh,co,8,2.6,5.8,4.4,17.88
20/05/2017,IN,Chandigarh,co,24,4.4,8.5,6,9.67
21/05/2017,IN,Chandigarh,co,24,3.7,8,5.5,11.32
22/05/2017,IN,Chandigarh,co,24,4.4,14.1,7.1,84.73
23/05/2017,IN,Chandigarh,co,24,2.6,9.8,6,44.49
24/05/2017,IN,Chandigarh,co,24,2.9,9.6,6,30.32
25/05/2017,IN,Chandigarh,co,24,3.5,8.4,5.5,22.54
26/05/2017,IN,Chandigarh,co,20,2,10,6.4,63.88
27/05/2017,IN,Chandigarh,co,10,5.1,8.9,5.8,15.39
28/05/2017,IN,Chandigarh,co,24,0.8,8,4.6,32.97
29/05/2017,IN,Chandigarh,co,24,1.9,9.1,3.8,32.26
30/05/2017,IN,Chandigarh,co,24,1.7,7.1,4.2,20.37
31/05/2017,IN,Chandigarh,co,24,2.9,7.1,4.6,16.03
01/06/2017,IN,Chandigarh,co,24,2.4,9.4,4.7,38.95
02/06/2017,IN,Chandigarh,co,24,1.1,8.4,5.5,29.85
03/06/2017,IN,Chandigarh,co,24,4.2,10.7,5.5,49.17
04/06/2017,IN,Chandigarh,co,24,1.7,7.3,4.4,23.77
05/06/2017,IN,Chandigarh,co,24,2.4,9.4,5.5,32.06
06/06/2017,IN,Chandigarh,co,24,2.8,7.5,4.7,13.42
07/06/2017,IN,Chandigarh,co,22,2.9,7.3,5.3,15.99
08/06/2017,IN,Chandigarh,co,19,2.9,7.5,6,24.82
09/06/2017,IN,Chandigarh,co,24,2.6,8.4,6,32.27
10/06/2017,IN,Chandigarh,co,24,3.7,10.3,6.6,27.41
11/06/2017,IN,Chandigarh,co,24,2.2,7.6,4.2,25.87
12/06/2017,IN,Chandigarh,co,24,3.5,10.3,5.1,42.32
13/06/2017,IN,Chandigarh,co,23,2.6,7.8,3.7,20.71
14/06/2017,IN,Chandigarh,co,24,2,6.2,3.7,13
15/06/2017,IN,Chandigarh,co,24,2,7.5,3.8,18.43
16/06/2017,IN,Chandigarh,co,24,2.2,5.8,4,15.52
17/06/2017,IN,Chandigarh,co,24,3.3,7.3,4.2,15.78
18/06/2017,IN,Chandigarh,co,24,3.5,9.3,5.1,24.81
19/06/2017,IN,Chandigarh,co,24,2.8,7.3,4.7,15.67
20/06/2017,IN,Chandigarh,co,23,2.8,6.2,4.9,11.48
21/06/2017,IN,Chandigarh,co,24,0.4,8.2,3.8,47.2
22/06/2017,IN,Chandigarh,co,17,0.2,5.5,2.6,37.54
23/06/2017,IN,Chandigarh,co,24,1.3,5.8,3.8,13.63
24/06/2017,IN,Chandigarh,co,24,1.9,7.8,4.2,19.26
25/06/2017,IN,Chandigarh,co,24,1.9,6.4,2.8,16.96
26/06/2017,IN,Chandigarh,co,24,1.9,9.4,2.6,47.96
27/06/2017,IN,Chandigarh,co,24,2,6.6,3.3,23.69
28/06/2017,IN,Chandigarh,co,24,3.3,9.8,5.3,40.45
29/06/2017,IN,Chandigarh,co,24,1.7,5.8,3.5,12.04
30/06/2017,IN,Chandigarh,co,24,2.8,7.3,5.3,19.04
01/07/2017,IN,Chandigarh,co,24,1.5,6.7,3.5,25.71
02/07/2017,IN,Chandigarh,co,24,1.9,5.3,3.3,9.52
01/01/2017,IN,Chennai,co,73,1.5,10.9,3.8,99.87
02/01/2017,IN,Chennai,co,90,1.1,10.5,7.1,98.09
03/01/2017,IN,Chennai,co,96,1.3,10.9,7.1,65.25
04/01/2017,IN,Chennai,co,96,2.5,10,7.3,45.55
05/01/2017,IN,Chennai,co,96,2.9,14.5,7.3,41.28
06/01/2017,IN,Chennai,co,96,2.9,14.9,6.7,35.4
07/01/2017,IN,Chennai,co,96,2.4,9.3,6.6,30.76
08/01/2017,IN,Chennai,co,96,2.9,20.3,7.1,48.57
09/01/2017,IN,Chennai,co,96,3.1,9.3,7.1,28.85
10/01/2017,IN,Chennai,co,96,2.9,9.5,6.9,22.63
11/01/2017,IN,Chennai,co,93,2.6,26.8,7.3,75.53
12/01/2017,IN,Chennai,co,96,2.7,8.4,6.9,22.48
13/01/2017,IN,Chennai,co,96,2,14,7.1,48.86
14/01/2017,IN,Chennai,co,96,3.3,10.2,7.3,38.79
15/01/2017,IN,Chennai,co,96,2.4,9.1,7.3,41.91
16/01/2017,IN,Chennai,co,96,1.7,10,7.1,26.51
17/01/2017,IN,Chennai,co,96,2.9,86.4,6.9,740.21
