city,date,pm25,pm10,o3,no2,so2,co
patiala,30-11-2018,,81,5,10,7,6
patiala,01-12-2018,142,85,7,10,7,8
patiala,02-12-2018,145,92,3,13,16,12
patiala,03-12-2018,156,103,6,13,7,11
patiala,04-12-2018,165,96,5,13,7,10
patiala,05-12-2018,160,105,,12,6,13
patiala,06-12-2018,168,109,,16,58,12
patiala,07-12-2018,165,105,1,14,5,14
patiala,08-12-2018,164,101,5,15,4,10
patiala,09-12-2018,165,109,1,16,3,16
patiala,10-12-2018,169,87,5,15,3,10
patiala,11-12-2018,110,73,3,14,3,7
patiala,12-12-2018,81,,,,,
patiala,15-12-2018,,67,1,18,2,8
patiala,16-12-2018,69,71,1,18,2,8
patiala,17-12-2018,64,86,8,15,4,7
patiala,18-12-2018,112,101,10,14,4,8
patiala,19-12-2018,113,109,9,13,4,9
patiala,20-12-2018,162,135,6,15,4,10
patiala,21-12-2018,170,110,9,14,4,6
patiala,22-12-2018,160,121,5,13,3,12
patiala,23-12-2018,167,123,9,15,4,12
patiala,24-12-2018,169,111,6,13,4,8
patiala,25-12-2018,164,111,10,6,4,8
patiala,26-12-2018,166,110,8,3,4,9
patiala,27-12-2018,151,98,7,3,5,9
patiala,28-12-2018,155,112,6,3,4,8
patiala,29-12-2018,158,104,8,3,5,8
patiala,30-12-2018,112,115,10,3,7,12
patiala,31-12-2018,96,,,,,
patiala,01-01-2019,,150,4,3,4,14
patiala,02-01-2019,121,147,8,3,5,15
patiala,03-01-2019,125,119,3,3,3,10
patiala,04-01-2019,111,69,4,3,6,9
patiala,05-01-2019,89,53,5,3,4,9
patiala,06-01-2019,93,39,5,3,3,5
patiala,07-01-2019,60,89,4,3,5,5
patiala,08-01-2019,71,57,6,3,4,6
patiala,09-01-2019,63,48,7,3,6,7
patiala,10-01-2019,70,102,7,3,5,9
patiala,11-01-2019,77,146,5,3,5,13
patiala,12-01-2019,117,127,5,15,5,9
patiala,13-01-2019,117,69,2,8,2,5
patiala,14-01-2019,74,42,2,8,2,4
patiala,15-01-2019,62,45,6,7,3,6
patiala,16-01-2019,72,44,8,6,4,11
patiala,17-01-2019,101,50,9,9,4,9
patiala,18-01-2019,131,76,7,9,3,7
patiala,19-01-2019,135,62,6,11,1,9
patiala,20-01-2019,91,71,3,17,2,12
patiala,21-01-2019,104,72,12,18,3,8
patiala,22-01-2019,111,50,11,17,,3
patiala,23-01-2019,25,52,11,15,1,5
patiala,24-01-2019,52,53,10,19,1,4
patiala,25-01-2019,67,56,11,16,3,4
patiala,26-01-2019,60,52,12,12,3,4
patiala,27-01-2019,66,56,13,18,2,4
patiala,28-01-2019,61,57,10,13,1,4
patiala,29-01-2019,59,55,8,21,1,4
patiala,30-01-2019,63,54,5,18,2,10
patiala,31-01-2019,86,57,8,19,2,9
patiala,01-02-2019,106,54,10,20,2,7
patiala,02-02-2019,85,55,7,28,2,6
patiala,03-02-2019,63,52,,6,3,8
patiala,04-02-2019,69,53,8,9,2,9
patiala,05-02-2019,75,55,7,9,2,9
patiala,06-02-2019,83,96,16,8,2,8
patiala,07-02-2019,90,74,6,9,1,5
patiala,08-02-2019,57,41,7,10,1,3
patiala,09-02-2019,60,73,8,9,1,4
patiala,10-02-2019,100,90,3,14,1,6
patiala,11-02-2019,134,98,9,14,1,6
patiala,12-02-2019,146,102,9,13,1,6
patiala,13-02-2019,156,133,12,10,3,7
patiala,14-02-2019,168,97,7,11,4,6
patiala,15-02-2019,135,69,6,14,2,5
patiala,16-02-2019,115,74,5,12,1,5
patiala,17-02-2019,124,76,3,15,1,5
patiala,18-02-2019,126,78,6,14,1,5
patiala,19-02-2019,133,62,10,13,1,5
patiala,20-02-2019,94,73,7,10,1,7
patiala,21-02-2019,115,56,9,11,1,4
patiala,22-02-2019,77,52,7,11,1,4
patiala,23-02-2019,103,59,11,11,1,3
patiala,24-02-2019,85,70,4,11,1,5
patiala,25-02-2019,111,97,11,10,2,5
patiala,26-02-2019,140,68,11,10,1,3
patiala,27-02-2019,82,39,7,10,1,3
patiala,28-02-2019,61,79,9,10,2,4
patiala,01-03-2019,72,76,9,10,2,4
patiala,02-03-2019,64,89,2,10,2,5
patiala,03-03-2019,72,47,4,11,1,4
patiala,04-03-2019,47,64,7,10,1,5
patiala,05-03-2019,53,65,6,11,1,4
patiala,06-03-2019,75,78,7,10,1,5
patiala,07-03-2019,124,96,6,7,,4
patiala,08-03-2019,123,117,3,6,1,5
patiala,09-03-2019,155,100,7,9,1,11
patiala,10-03-2019,140,87,9,29,1,6
patiala,11-03-2019,124,82,9,32,2,6
patiala,12-03-2019,119,77,7,21,2,4
patiala,13-03-2019,97,135,4,26,2,6
patiala,14-03-2019,156,85,4,28,2,4
patiala,15-03-2019,118,82,6,27,2,5
patiala,16-03-2019,119,79,7,23,2,5
patiala,17-03-2019,108,85,5,30,1,5
patiala,18-03-2019,121,99,7,25,2,8
patiala,19-03-2019,134,99,7,27,2,8
patiala,20-03-2019,142,106,8,27,2,6
patiala,21-03-2019,146,95,3,31,2,7
patiala,22-03-2019,127,77,8,22,2,5
patiala,23-03-2019,103,86,9,16,3,5
patiala,24-03-2019,113,86,4,29,2,6
patiala,25-03-2019,128,97,5,27,2,7
patiala,26-03-2019,146,111,8,26,3,7
patiala,27-03-2019,149,104,8,27,3,8
patiala,28-03-2019,148,112,10,24,3,8
patiala,29-03-2019,156,121,8,28,3,11
patiala,30-03-2019,159,128,9,29,3,10
patiala,31-03-2019,164,100,5,49,3,10
patiala,01-04-2019,138,96,9,41,3,9
patiala,02-04-2019,132,111,10,41,4,8
patiala,03-04-2019,136,110,9,43,3,8
patiala,04-04-2019,136,134,10,45,4,10
patiala,05-04-2019,156,142,10,36,4,10
patiala,06-04-2019,159,130,9,48,4,11
patiala,07-04-2019,151,149,9,56,3,11
patiala,08-04-2019,133,328,9,39,3,9
patiala,09-04-2019,170,83,10,29,4,11
patiala,10-04-2019,112,91,8,26,3,10
patiala,11-04-2019,119,82,10,21,3,10
patiala,12-04-2019,115,101,9,17,3,11
patiala,13-04-2019,125,89,8,25,3,10
patiala,14-04-2019,125,72,6,45,3,10
patiala,15-04-2019,91,85,9,29,3,11
patiala,16-04-2019,116,83,7,12,2,10
patiala,17-04-2019,97,47,6,15,2,10
patiala,18-04-2019,64,36,7,16,2,10
patiala,19-04-2019,58,60,9,10,2,12
patiala,20-04-2019,98,70,10,10,2,12
patiala,21-04-2019,111,84,11,15,3,14
patiala,22-04-2019,123,80,11,14,2,14
patiala,23-04-2019,109,99,11,14,4,16
patiala,24-04-2019,130,123,13,15,2,14
patiala,25-04-2019,143,90,13,9,3,14
patiala,26-04-2019,115,104,13,7,3,14
patiala,27-04-2019,133,118,14,7,3,8
patiala,28-04-2019,120,120,15,9,4,11
patiala,29-04-2019,141,120,16,13,5,12
patiala,30-04-2019,141,104,21,14,5,11
patiala,01-05-2019,124,80,17,11,4,11
patiala,02-05-2019,102,92,13,17,4,10
patiala,03-05-2019,111,69,18,15,4,10
patiala,04-05-2019,94,94,18,10,6,9
patiala,05-05-2019,124,89,16,15,4,12
patiala,06-05-2019,113,102,17,14,4,12
patiala,07-05-2019,131,105,19,16,5,11
patiala,08-05-2019,138,106,15,18,5,11
patiala,09-05-2019,138,146,14,16,7,14
patiala,10-05-2019,148,164,17,12,4,14
patiala,11-05-2019,114,91,18,11,5,14
patiala,12-05-2019,46,110,13,13,5,17
patiala,13-05-2019,51,121,21,9,6,16
patiala,14-05-2019,72,63,19,9,3,17
patiala,15-05-2019,37,96,15,10,4,19
patiala,16-05-2019,64,101,16,9,4,20
patiala,17-05-2019,80,116,8,8,3,17
patiala,18-05-2019,143,79,15,6,3,
patiala,19-05-2019,120,79,16,7,3,
patiala,20-05-2019,113,117,18,7,4,
patiala,21-05-2019,141,89,16,8,4,6
patiala,22-05-2019,122,117,17,10,8,6
patiala,23-05-2019,145,128,10,7,5,6
patiala,24-05-2019,118,59,8,6,3,4
patiala,25-05-2019,80,63,15,6,2,3
patiala,26-05-2019,72,76,17,8,4,5
patiala,27-05-2019,89,86,18,8,5,4
patiala,28-05-2019,107,71,22,9,5,3
patiala,29-05-2019,101,95,17,12,7,5
patiala,30-05-2019,136,103,17,14,7,6
patiala,31-05-2019,138,94,16,12,6,6
patiala,01-06-2019,130,111,18,12,3,7
patiala,02-06-2019,154,104,16,12,1,6
patiala,03-06-2019,139,123,15,13,2,5
patiala,04-06-2019,126,108,19,12,2,5
patiala,05-06-2019,98,99,18,10,2,7
patiala,06-06-2019,141,101,16,9,4,5
patiala,07-06-2019,142,66,20,10,3,4
patiala,08-06-2019,102,87,23,10,4,5
patiala,09-06-2019,125,83,24,10,4,5
patiala,10-06-2019,103,99,26,11,6,6
patiala,11-06-2019,143,112,22,9,4,5
patiala,12-06-2019,138,130,17,8,2,4
patiala,13-06-2019,103,80,16,7,3,4
patiala,14-06-2019,101,94,24,9,4,4
patiala,15-06-2019,125,134,20,9,6,4
patiala,16-06-2019,145,80,12,6,2,3
patiala,17-06-2019,102,91,13,6,1,4
patiala,18-06-2019,115,51,9,8,1,4
patiala,19-06-2019,81,102,12,7,1,5
patiala,20-06-2019,153,60,15,8,1,4
patiala,21-06-2019,133,37,18,11,1,5
patiala,22-06-2019,117,47,12,8,1,5
patiala,23-06-2019,131,27,3,9,1,4
patiala,24-06-2019,84,40,12,8,1,4
patiala,25-06-2019,62,63,12,7,1,5
patiala,26-06-2019,53,121,3,6,1,5
patiala,27-06-2019,63,86,4,13,1,5
patiala,28-06-2019,70,117,11,10,7,4
patiala,29-06-2019,93,,14,7,1,3
patiala,30-06-2019,148,,17,8,1,4
patiala,01-07-2019,121,,20,8,1,6
patiala,02-07-2019,134,,19,7,1,4
patiala,03-07-2019,121,52,19,7,1,6
patiala,04-07-2019,101,35,18,8,1,5
patiala,05-07-2019,76,31,19,6,1,5
patiala,06-07-2019,70,35,17,8,1,5
patiala,07-07-2019,76,28,15,8,1,11
patiala,08-07-2019,66,42,16,8,1,3
patiala,09-07-2019,86,34,19,8,1,2
patiala,10-07-2019,75,35,20,9,1,5
patiala,11-07-2019,60,55,15,9,1,4
patiala,12-07-2019,64,62,17,11,1,4
patiala,13-07-2019,75,63,19,9,1,3
patiala,14-07-2019,75,39,16,14,1,3
patiala,15-07-2019,47,42,10,12,8,3
patiala,16-07-2019,52,30,6,12,1,3
patiala,17-07-2019,38,31,7,11,1,4
patiala,18-07-2019,40,46,10,9,1,4
patiala,19-07-2019,56,42,10,11,1,4
patiala,20-07-2019,51,44,16,9,1,4
patiala,21-07-2019,53,31,16,11,1,4
patiala,22-07-2019,39,39,15,10,1,5
patiala,23-07-2019,48,35,13,6,1,4
patiala,24-07-2019,53,50,19,5,1,4
patiala,25-07-2019,76,22,14,6,1,3
patiala,26-07-2019,44,19,14,6,1,3
patiala,27-07-2019,39,16,15,6,1,3
patiala,28-07-2019,29,16,19,6,1,3
patiala,29-07-2019,20,19,14,6,1,3
patiala,30-07-2019,24,20,17,4,1,3
patiala,31-07-2019,26,18,16,4,1,3
patiala,01-08-2019,24,37,18,4,1,4
patiala,02-08-2019,47,31,16,3,1,4
patiala,03-08-2019,39,29,15,2,1,4
patiala,04-08-2019,37,30,11,5,1,4
patiala,05-08-2019,39,46,14,5,1,4
patiala,06-08-2019,56,37,14,2,1,4
patiala,07-08-2019,46,28,15,,1,4
patiala,08-08-2019,36,33,14,,1,4
patiala,09-08-2019,41,20,15,,1,3
patiala,10-08-2019,26,24,14,,1,3
patiala,11-08-2019,31,28,13,,1,3
patiala,12-08-2019,37,48,13,,1,4
patiala,13-08-2019,58,28,12,,1,3
patiala,14-08-2019,35,29,11,,1,13
patiala,15-08-2019,37,45,9,,1,3
patiala,16-08-2019,54,28,9,,1,2
patiala,17-08-2019,36,20,11,,1,2
patiala,18-08-2019,26,14,9,,1,2
patiala,19-08-2019,18,25,8,,1,3
patiala,20-08-2019,32,42,7,,1,2
patiala,21-08-2019,52,53,11,,1,3
patiala,22-08-2019,62,53,9,,1,4
patiala,23-08-2019,62,55,9,,1,3
patiala,24-08-2019,64,58,8,,1,3
patiala,25-08-2019,68,44,8,,1,3
patiala,26-08-2019,53,36,8,,1,3
patiala,27-08-2019,46,51,9,,1,4
patiala,28-08-2019,60,49,9,,1,8
patiala,29-08-2019,58,53,9,,1,22
patiala,30-08-2019,62,52,8,,1,12
patiala,31-08-2019,60,59,9,,1,11
patiala,01-09-2019,68,50,8,,1,9
patiala,02-09-2019,60,43,12,,1,9
patiala,03-09-2019,52,94,11,,1,9
patiala,04-09-2019,80,49,8,,1,10
patiala,05-09-2019,58,33,8,,1,5
patiala,06-09-2019,42,56,10,,1,5
patiala,07-09-2019,66,54,17,,1,6
patiala,08-09-2019,63,47,17,,1,7
patiala,09-09-2019,56,63,19,,1,5
patiala,10-09-2019,73,61,19,,5,3
patiala,11-09-2019,71,82,17,,1,3
patiala,12-09-2019,83,61,18,,1,3
patiala,13-09-2019,78,49,5,,1,3
patiala,14-09-2019,67,57,5,,1,3
patiala,15-09-2019,90,43,3,,1,4
patiala,16-09-2019,71,59,7,,1,3
patiala,17-09-2019,94,72,10,,1,3
patiala,18-09-2019,120,60,8,,1,3
patiala,19-09-2019,95,37,6,,1,2
patiala,20-09-2019,63,38,7,,1,3
patiala,21-09-2019,63,49,5,,2,2
patiala,22-09-2019,78,46,3,,1,3
patiala,23-09-2019,75,32,8,,1,2
patiala,24-09-2019,58,49,8,,1,3
patiala,25-09-2019,77,54,9,,1,3
patiala,26-09-2019,84,49,6,,1,3
patiala,27-09-2019,82,38,7,,1,3
patiala,28-09-2019,64,34,3,,1,3
patiala,29-09-2019,59,15,3,,1,3
patiala,30-09-2019,31,26,5,,1,3
patiala,01-10-2019,49,41,6,,1,3
patiala,02-10-2019,67,52,13,,1,3
patiala,03-10-2019,80,72,6,16,1,3
patiala,04-10-2019,119,34,3,14,1,2
patiala,05-10-2019,59,40,2,6,1,2
patiala,06-10-2019,66,56,,8,1,3
patiala,07-10-2019,88,58,4,7,1,3
patiala,08-10-2019,93,50,,10,1,3
patiala,09-10-2019,79,64,8,12,1,4
patiala,10-10-2019,103,72,9,13,2,4
patiala,11-10-2019,121,66,8,17,2,4
patiala,12-10-2019,107,91,9,16,2,5
patiala,13-10-2019,148,85,2,2,1,6
patiala,14-10-2019,145,75,7,2,2,6
patiala,15-10-2019,148,72,9,5,2,7
patiala,16-10-2019,151,80,7,5,2,8
patiala,17-10-2019,157,77,7,4,2,8
patiala,18-10-2019,145,66,5,,2,7
patiala,19-10-2019,132,80,6,24,2,8
patiala,20-10-2019,142,77,,,1,8
patiala,21-10-2019,127,89,10,4,2,8
patiala,22-10-2019,141,90,10,10,1,14
patiala,23-10-2019,146,102,9,15,1,15
patiala,24-10-2019,158,107,12,13,2,2
patiala,25-10-2019,163,117,13,10,3,3
patiala,26-10-2019,167,154,12,10,3,4
patiala,27-10-2019,185,219,7,10,3,5
patiala,28-10-2019,215,288,8,10,11,8
patiala,29-10-2019,245,128,7,12,9,8
patiala,30-10-2019,179,151,7,15,9,9
patiala,31-10-2019,193,159,9,14,10,9
patiala,01-11-2019,187,159,9,14,10,7
patiala,02-11-2019,181,249,7,19,12,11
patiala,03-11-2019,217,386,7,20,11,5
patiala,04-11-2019,273,148,9,11,10,7
patiala,05-11-2019,189,123,9,10,10,8
patiala,06-11-2019,171,263,11,13,11,7
patiala,07-11-2019,249,56,9,6,9,7
patiala,08-11-2019,92,82,9,11,8,7
patiala,09-11-2019,130,129,9,9,9,5
patiala,10-11-2019,156,229,14,8,9,6
patiala,11-11-2019,219,186,16,12,9,8
patiala,12-11-2019,204,238,13,9,9,6
patiala,13-11-2019,223,155,13,15,10,7
patiala,14-11-2019,189,154,9,29,10,8
patiala,15-11-2019,183,140,12,22,10,4
patiala,16-11-2019,186,77,9,16,9,2
patiala,17-11-2019,123,58,10,15,9,2
patiala,18-11-2019,93,74,13,19,9,3
patiala,19-11-2019,115,107,14,22,9,3
patiala,20-11-2019,158,114,12,27,9,4
patiala,21-11-2019,158,108,11,27,9,4
patiala,22-11-2019,159,97,10,20,9,3
patiala,23-11-2019,146,73,11,15,9,2
patiala,24-11-2019,113,72,12,16,9,3
patiala,25-11-2019,120,85,11,13,9,3
patiala,26-11-2019,101,63,6,13,9,2
patiala,27-11-2019,97,39,8,15,14,2
patiala,28-11-2019,59,42,8,11,8,2
patiala,29-11-2019,74,50,9,9,10,3
patiala,30-11-2019,86,58,9,5,9,2
patiala,01-12-2019,101,69,9,5,8,3
patiala,02-12-2019,121,76,10,8,9,3
patiala,03-12-2019,150,87,10,9,9,3
patiala,04-12-2019,156,114,9,13,10,3
patiala,05-12-2019,171,125,7,13,10,4
patiala,06-12-2019,181,105,7,10,9,3
patiala,07-12-2019,170,95,5,12,9,3
patiala,08-12-2019,162,91,4,10,9,3
patiala,09-12-2019,156,113,9,11,9,3
patiala,10-12-2019,171,132,9,12,9,3
patiala,11-12-2019,184,134,8,14,11,3
patiala,12-12-2019,189,119,6,10,10,3
patiala,13-12-2019,178,44,6,3,9,2
patiala,14-12-2019,91,45,3,4,8,2
patiala,15-12-2019,88,54,3,5,8,2
patiala,16-12-2019,99,60,4,4,8,2
patiala,17-12-2019,107,74,5,4,8,2
patiala,18-12-2019,143,70,5,4,8,4
patiala,19-12-2019,137,86,5,7,8,9
patiala,20-12-2019,157,105,5,6,9,9
patiala,21-12-2019,170,112,4,6,8,9
patiala,22-12-2019,176,74,3,6,8,10
patiala,23-12-2019,153,74,3,4,8,8
patiala,24-12-2019,148,86,4,4,8,8
patiala,25-12-2019,151,90,3,4,11,8
patiala,26-12-2019,161,99,5,4,8,8
patiala,27-12-2019,166,104,4,4,7,8
patiala,28-12-2019,170,104,4,7,7,8
patiala,29-12-2019,169,85,2,13,7,9
patiala,30-12-2019,154,,,,,
patiala,01-01-2020,,93,7,8,10,14
patiala,02-01-2020,158,79,2,8,5,10
patiala,03-01-2020,143,95,6,7,7,9
patiala,04-01-2020,160,91,5,7,7,9
patiala,05-01-2020,150,81,2,6,6,9
patiala,06-01-2020,141,56,2,6,7,7
patiala,07-01-2020,105,36,3,5,5,7
patiala,08-01-2020,72,38,4,3,5,7
patiala,09-01-2020,76,55,5,4,6,7
patiala,10-01-2020,108,66,7,4,6,8
patiala,11-01-2020,129,71,6,4,6,8
patiala,12-01-2020,134,80,2,5,6,9
patiala,13-01-2020,147,94,3,6,7,10
patiala,14-01-2020,163,59,4,4,5,8
patiala,15-01-2020,112,67,4,4,6,7
patiala,16-01-2020,129,59,3,3,4,7
patiala,17-01-2020,106,70,4,3,3,7
patiala,18-01-2020,125,79,3,3,3,7
patiala,19-01-2020,151,61,3,2,2,7
patiala,20-01-2020,119,84,4,3,2,7
patiala,21-01-2020,154,82,5,4,2,8
patiala,22-01-2020,146,60,3,4,1,7
patiala,23-01-2020,117,55,6,2,8,6
patiala,24-01-2020,88,64,6,3,1,5
patiala,25-01-2020,104,91,4,4,2,6
patiala,26-01-2020,147,78,2,4,,6
patiala,27-01-2020,145,80,1,5,2,6
patiala,28-01-2020,141,48,4,2,1,5
patiala,29-01-2020,100,48,5,2,1,5
patiala,30-01-2020,77,56,6,2,1,5
patiala,31-01-2020,91,61,4,2,1,5
patiala,01-02-2020,106,66,4,4,2,5
patiala,02-02-2020,117,61,6,3,5,20
patiala,03-02-2020,112,72,6,3,3,8
patiala,04-02-2020,122,85,8,3,5,7
patiala,05-02-2020,153,72,8,3,4,6
patiala,06-02-2020,136,66,7,3,3,6
patiala,07-02-2020,116,80,7,4,5,7
patiala,08-02-2020,150,65,6,3,3,6
patiala,09-02-2020,121,81,7,2,3,6
patiala,10-02-2020,147,87,8,3,3,7
patiala,11-02-2020,151,88,8,3,3,7
patiala,12-02-2020,158,74,9,2,3,6
patiala,13-02-2020,134,63,7,2,3,6
patiala,14-02-2020,109,65,11,2,3,5
patiala,15-02-2020,109,62,6,2,3,5
patiala,16-02-2020,95,69,6,2,3,6
patiala,17-02-2020,124,70,12,2,3,6
patiala,18-02-2020,115,71,12,2,4,6
patiala,19-02-2020,131,93,15,3,7,7
patiala,20-02-2020,150,83,14,2,5,6
patiala,21-02-2020,128,35,8,1,2,6
patiala,22-02-2020,57,54,5,2,2,6
patiala,23-02-2020,100,65,5,3,3,6
patiala,24-02-2020,106,54,11,3,3,6
patiala,25-02-2020,77,73,10,2,4,6
patiala,26-02-2020,121,75,10,3,4,7
patiala,27-02-2020,126,88,12,4,4,7
patiala,28-02-2020,158,83,12,3,5,6
patiala,29-02-2020,132,57,7,3,3,6
patiala,01-03-2020,93,38,6,4,2,6
patiala,02-03-2020,53,61,10,4,3,6
patiala,03-03-2020,94,68,3,4,2,7
patiala,04-03-2020,101,67,13,3,3,7
patiala,05-03-2020,105,45,12,2,4,6
patiala,06-03-2020,59,25,10,3,6,5
patiala,07-03-2020,50,18,5,3,2,6
patiala,08-03-2020,46,40,4,3,2,7
patiala,09-03-2020,62,49,10,2,2,6
patiala,10-03-2020,70,59,5,3,2,7
patiala,11-03-2020,81,54,7,3,3,7
patiala,12-03-2020,76,36,11,2,3,7
patiala,13-03-2020,65,46,10,2,2,6
patiala,14-03-2020,65,24,3,2,1,7
patiala,15-03-2020,43,41,5,2,2,7
patiala,16-03-2020,67,59,10,2,2,7
patiala,17-03-2020,91,64,11,2,2,8
patiala,18-03-2020,89,65,10,2,2,8
patiala,19-03-2020,96,68,9,2,2,8
patiala,20-03-2020,105,77,9,2,3,5
patiala,21-03-2020,127,65,8,1,3,4
patiala,22-03-2020,108,52,5,1,2,4
patiala,23-03-2020,80,39,6,1,1,4
patiala,24-03-2020,64,42,4,1,1,4
patiala,25-03-2020,64,30,5,1,2,3
patiala,26-03-2020,45,38,4,1,1,3
patiala,27-03-2020,55,34,4,1,1,3
patiala,28-03-2020,50,21,4,1,1,3
patiala,29-03-2020,43,14,5,1,1,3
patiala,30-03-2020,44,15,5,1,1,3
patiala,31-03-2020,45,24,4,1,1,3
patiala,01-04-2020,53,22,6,1,1,3
patiala,02-04-2020,43,23,6,1,1,3
patiala,03-04-2020,50,18,7,1,1,3
patiala,04-04-2020,45,25,7,1,1,3
patiala,05-04-2020,54,23,9,1,2,3
patiala,06-04-2020,73,27,22,1,1,3
patiala,07-04-2020,70,40,6,1,1,3
patiala,08-04-2020,56,35,8,,1,3
patiala,09-04-2020,55,38,8,,1,3
patiala,10-04-2020,62,43,10,,1,3
patiala,11-04-2020,64,41,10,,2,3
patiala,12-04-2020,61,35,11,,2,3
patiala,13-04-2020,55,45,12,,2,3
patiala,14-04-2020,64,61,15,,3,3
patiala,15-04-2020,79,70,15,,3,3
patiala,16-04-2020,94,66,12,,3,3
patiala,17-04-2020,82,51,10,1,2,3
patiala,18-04-2020,67,39,10,3,1,3
patiala,19-04-2020,52,27,10,3,1,2
patiala,20-04-2020,48,44,8,3,2,3
patiala,21-04-2020,59,29,9,3,1,3
patiala,22-04-2020,54,40,11,3,2,3
patiala,23-04-2020,65,56,14,3,2,3
patiala,24-04-2020,73,74,14,3,4,3
patiala,25-04-2020,96,77,14,3,3,3
patiala,26-04-2020,101,37,11,3,2,2
patiala,27-04-2020,58,23,10,3,2,2
patiala,28-04-2020,43,25,11,3,2,3
patiala,29-04-2020,52,56,12,3,2,3
patiala,30-04-2020,83,73,13,3,2,3
patiala,01-05-2020,106,69,16,3,3,3
patiala,02-05-2020,97,71,11,3,1,3
patiala,03-05-2020,92,51,11,3,1,3
patiala,04-05-2020,67,24,10,3,1,3
patiala,05-05-2020,37,47,11,2,2,3
patiala,06-05-2020,70,61,11,3,5,3
patiala,07-05-2020,77,39,11,3,2,3
patiala,08-05-2020,53,71,1,3,3,3
patiala,09-05-2020,93,92,21,3,3,4
patiala,10-05-2020,133,54,11,3,2,3
patiala,11-05-2020,77,39,15,3,2,3
patiala,12-05-2020,59,33,11,3,2,3
patiala,13-05-2020,54,74,12,3,2,4
patiala,14-05-2020,101,75,11,3,2,3
patiala,15-05-2020,104,39,12,3,2,3
patiala,16-05-2020,45,57,14,3,3,3
patiala,17-05-2020,80,70,18,3,4,3
patiala,18-05-2020,106,83,22,3,5,3
patiala,19-05-2020,102,67,20,4,6,3
patiala,20-05-2020,110,75,22,5,5,4
patiala,21-05-2020,119,83,21,5,6,4
patiala,22-05-2020,128,92,29,7,12,5
patiala,23-05-2020,148,94,24,6,9,4
patiala,24-05-2020,153,63,20,5,6,3
patiala,25-05-2020,96,73,17,5,7,3
patiala,26-05-2020,120,78,21,5,8,3
patiala,27-05-2020,127,89,24,5,8,3
patiala,28-05-2020,109,69,16,4,4,3
patiala,29-05-2020,102,36,9,4,2,3
patiala,30-05-2020,65,44,10,4,2,3
patiala,31-05-2020,72,24,7,4,1,3
patiala,01-06-2020,54,28,11,4,1,3
patiala,02-06-2020,49,56,10,4,1,4
patiala,03-06-2020,85,56,12,3,3,4
patiala,04-06-2020,90,57,14,3,9,4
patiala,05-06-2020,89,38,11,3,6,4
patiala,06-06-2020,70,41,10,3,2,4
patiala,07-06-2020,66,25,7,3,2,4
patiala,08-06-2020,51,45,9,4,21,5
patiala,09-06-2020,82,59,9,3,35,4
patiala,10-06-2020,103,68,8,3,18,5
patiala,11-06-2020,121,70,11,4,3,5
patiala,12-06-2020,119,74,11,4,3,5
patiala,13-06-2020,127,70,8,7,2,5
patiala,14-06-2020,124,54,13,5,2,5
patiala,15-06-2020,97,66,16,4,2,5
patiala,16-06-2020,121,60,13,8,6,6
patiala,17-06-2020,101,61,11,6,2,6
patiala,18-06-2020,88,63,12,10,1,6
patiala,19-06-2020,86,82,11,6,2,5
patiala,20-06-2020,107,79,11,5,2,5
patiala,21-06-2020,103,60,14,5,1,5
patiala,22-06-2020,85,41,13,7,1,7
patiala,23-06-2020,69,46,10,5,6,6
patiala,24-06-2020,80,40,8,6,1,5
patiala,25-06-2020,62,50,8,7,2,5
patiala,26-06-2020,78,60,12,6,2,4
patiala,27-06-2020,110,65,10,5,2,5
patiala,28-06-2020,109,88,8,5,2,6
patiala,29-06-2020,125,74,11,5,2,5
patiala,30-06-2020,106,53,9,5,2,5
patiala,01-07-2020,78,68,9,5,2,6
patiala,02-07-2020,111,76,7,5,2,7
patiala,03-07-2020,119,82,8,4,2,7
patiala,04-07-2020,131,53,9,3,2,5
patiala,05-07-2020,67,23,7,4,1,5
patiala,06-07-2020,34,47,16,3,2,6
patiala,07-07-2020,80,32,11,3,2,4
patiala,08-07-2020,56,17,5,4,2,5
patiala,09-07-2020,35,34,4,5,2,5
patiala,10-07-2020,65,45,10,5,2,5
patiala,11-07-2020,76,26,11,4,2,5
patiala,12-07-2020,56,20,10,4,2,4
patiala,13-07-2020,37,31,7,5,5,5
patiala,14-07-2020,60,44,6,4,1,6
patiala,15-07-2020,72,44,6,4,1,6
patiala,16-07-2020,65,38,5,4,1,6
patiala,17-07-2020,59,42,4,4,1,6
patiala,18-07-2020,64,39,5,4,1,7
patiala,19-07-2020,69,43,5,3,1,7
patiala,20-07-2020,66,26,7,3,1,6
patiala,21-07-2020,44,13,6,3,1,6
patiala,22-07-2020,37,27,4,4,1,7
patiala,23-07-2020,57,39,5,4,1,7
patiala,24-07-2020,69,39,16,4,1,7
patiala,25-07-2020,60,33,13,5,1,8
patiala,26-07-2020,56,37,13,4,1,9
patiala,27-07-2020,67,53,12,4,1,9
patiala,28-07-2020,96,57,16,4,1,8
patiala,29-07-2020,92,49,8,4,1,7
patiala,30-07-2020,87,16,5,4,1,6
patiala,31-07-2020,42,35,8,5,1,7
patiala,01-08-2020,73,38,9,5,1,5
patiala,02-08-2020,70,31,10,4,1,5
patiala,03-08-2020,58,48,10,4,1,6
patiala,04-08-2020,77,45,7,4,1,6
patiala,05-08-2020,77,40,9,4,1,6
